"index","op","name","z","type","value","probability"
7,"R_Date","Das26",,"likelihood",-529.5,0.0005708
7,"R_Date","Das26",,"likelihood",-524.5,0.0007036
7,"R_Date","Das26",,"likelihood",-519.5,0.0006839
7,"R_Date","Das26",,"likelihood",-514.5,0.0005513
7,"R_Date","Das26",,"likelihood",-509.5,0.0003637
7,"R_Date","Das26",,"likelihood",-504.5,0.00022718
7,"R_Date","Das26",,"likelihood",-499.5,0.00025709
7,"R_Date","Das26",,"likelihood",-494.5,0.00030301
7,"R_Date","Das26",,"likelihood",-489.5,0.00027601
7,"R_Date","Das26",,"likelihood",-484.5,0.0002067
7,"R_Date","Das26",,"likelihood",-479.5,0.00016496
7,"R_Date","Das26",,"likelihood",-474.5,0.00013282
7,"R_Date","Das26",,"likelihood",-469.5,0.00013066
7,"R_Date","Das26",,"likelihood",-464.5,0.00013066
7,"R_Date","Das26",,"likelihood",-459.5,0.00015077
7,"R_Date","Das26",,"likelihood",-454.5,0.00014134
7,"R_Date","Das26",,"likelihood",-449.5,0.00013961
7,"R_Date","Das26",,"likelihood",-444.5,0.00013066
7,"R_Date","Das26",,"likelihood",-439.5,0.00017542
7,"R_Date","Das26",,"likelihood",-434.5,0.00019189
7,"R_Date","Das26",,"likelihood",-429.5,0.00014134
7,"R_Date","Das26",,"likelihood",-424.5,0.00008825
7,"R_Date","Das26",,"likelihood",-419.5,0.00011139
7,"R_Date","Das26",,"likelihood",-414.5,0.00011941
7,"R_Date","Das26",,"likelihood",-409.5,0.0000332
7,"R_Date","Das26",,"likelihood",-404.5,0.0000022047
7,"R_Date","Das26",,"likelihood",-399.5,6.944e-8
7,"R_Date","Das26",,"likelihood",-394.5,0
7,"R_Date","Das26",,"likelihood",-389.5,0
7,"R_Date","Das26",,"likelihood",-384.5,0
7,"R_Date","Das26",,"posterior",-814.5,0
7,"R_Date","Das26",,"posterior",-809.5,0
7,"R_Date","Das26",,"posterior",-804.5,0.0000025023
7,"R_Date","Das26",,"posterior",-799.5,0.00003667
7,"R_Date","Das26",,"posterior",-794.5,0.00026208
7,"R_Date","Das26",,"posterior",-789.5,0.0009637
7,"R_Date","Das26",,"posterior",-784.5,0.0019504
7,"R_Date","Das26",,"posterior",-779.5,0.0023637
7,"R_Date","Das26",,"posterior",-774.5,0.002835
7,"R_Date","Das26",,"posterior",-769.5,0.003746
7,"R_Date","Das26",,"posterior",-764.5,0.004724
7,"R_Date","Das26",,"posterior",-759.5,0.004992
7,"R_Date","Das26",,"posterior",-754.5,0.004989
7,"R_Date","Das26",,"posterior",-749.5,0.00448
7,"R_Date","Das26",,"posterior",-744.5,0.003807
7,"R_Date","Das26",,"posterior",-739.5,0.003319
7,"R_Date","Das26",,"posterior",-734.5,0.0029846
7,"R_Date","Das26",,"posterior",-729.5,0.0022004
7,"R_Date","Das26",,"posterior",-724.5,0.0014667
7,"R_Date","Das26",,"posterior",-719.5,0.0014463
7,"R_Date","Das26",,"posterior",-714.5,0.0016838
7,"R_Date","Das26",,"posterior",-709.5,0.00178
7,"R_Date","Das26",,"posterior",-704.5,0.0016329
7,"R_Date","Das26",,"posterior",-699.5,0.0014358
7,"R_Date","Das26",,"posterior",-694.5,0.0015058
7,"R_Date","Das26",,"posterior",-689.5,0.0023946
7,"R_Date","Das26",,"posterior",-684.5,0.004232
7,"R_Date","Das26",,"posterior",-679.5,0.005968
7,"R_Date","Das26",,"posterior",-674.5,0.006383
7,"R_Date","Das26",,"posterior",-669.5,0.00616
7,"R_Date","Das26",,"posterior",-664.5,0.004775
7,"R_Date","Das26",,"posterior",-659.5,0.0028333
7,"R_Date","Das26",,"posterior",-654.5,0.0018921
7,"R_Date","Das26",,"posterior",-649.5,0.0024054
7,"R_Date","Das26",,"posterior",-644.5,0.003877
7,"R_Date","Das26",,"posterior",-639.5,0.004967
7,"R_Date","Das26",,"posterior",-634.5,0.005573
7,"R_Date","Das26",,"posterior",-629.5,0.005841
7,"R_Date","Das26",,"posterior",-624.5,0.005613
7,"R_Date","Das26",,"posterior",-619.5,0.005508
7,"R_Date","Das26",,"posterior",-614.5,0.005407
7,"R_Date","Das26",,"posterior",-609.5,0.005755
7,"R_Date","Das26",,"posterior",-604.5,0.006037
7,"R_Date","Das26",,"posterior",-599.5,0.00603
7,"R_Date","Das26",,"posterior",-594.5,0.005841
7,"R_Date","Das26",,"posterior",-589.5,0.005105
7,"R_Date","Das26",,"posterior",-584.5,0.00457
7,"R_Date","Das26",,"posterior",-579.5,0.004515
7,"R_Date","Das26",,"posterior",-574.5,0.00483
7,"R_Date","Das26",,"posterior",-569.5,0.00469
7,"R_Date","Das26",,"posterior",-564.5,0.004391
7,"R_Date","Das26",,"posterior",-559.5,0.004253
7,"R_Date","Das26",,"posterior",-554.5,0.003946
7,"R_Date","Das26",,"posterior",-549.5,0.003506
7,"R_Date","Das26",,"posterior",-544.5,0.0025046
7,"R_Date","Das26",,"posterior",-539.5,0.0013229
7,"R_Date","Das26",,"posterior",-534.5,0.0006162
7,"R_Date","Das26",,"posterior",-529.5,0.0004813
7,"R_Date","Das26",,"posterior",-524.5,0.0005467
7,"R_Date","Das26",,"posterior",-519.5,0.0005333
7,"R_Date","Das26",,"posterior",-514.5,0.0003892
7,"R_Date","Das26",,"posterior",-509.5,0.00026791
7,"R_Date","Das26",,"posterior",-504.5,0.00016375
7,"R_Date","Das26",,"posterior",-499.5,0.0001825
7,"R_Date","Das26",,"posterior",-494.5,0.00016916
7,"R_Date","Das26",,"posterior",-489.5,0.00017208
7,"R_Date","Das26",,"posterior",-484.5,0.00011625
7,"R_Date","Das26",,"posterior",-479.5,0.00009166
7,"R_Date","Das26",,"posterior",-474.5,0.00006583
7,"R_Date","Das26",,"posterior",-469.5,0.00005083
7,"R_Date","Das26",,"posterior",-464.5,0.00006
7,"R_Date","Das26",,"posterior",-459.5,0.00005292
7,"R_Date","Das26",,"posterior",-454.5,0.00005417
7,"R_Date","Das26",,"posterior",-449.5,0.00005125
7,"R_Date","Das26",,"posterior",-444.5,0.0000375
7,"R_Date","Das26",,"posterior",-439.5,0.000045
7,"R_Date","Das26",,"posterior",-434.5,0.00004209
7,"R_Date","Das26",,"posterior",-429.5,0.000027084
7,"R_Date","Das26",,"posterior",-424.5,0.000014586
7,"R_Date","Das26",,"posterior",-419.5,0.000017918
7,"R_Date","Das26",,"posterior",-414.5,0.000012499
7,"R_Date","Das26",,"posterior",-409.5,0.000001666
7,"R_Date","Das26",,"posterior",-404.5,8.362e-7
7,"R_Date","Das26",,"posterior",-399.5,0
8,"Calculate","E6",,"posterior",-799.5,0
8,"Calculate","E6",,"posterior",-794.5,0.0000012504
8,"Calculate","E6",,"posterior",-789.5,0.000007916
8,"Calculate","E6",,"posterior",-784.5,0.000027918
8,"Calculate","E6",,"posterior",-779.5,0.00006959
8,"Calculate","E6",,"posterior",-774.5,0.00010042
8,"Calculate","E6",,"posterior",-769.5,0.00013833
8,"Calculate","E6",,"posterior",-764.5,0.00020917
8,"Calculate","E6",,"posterior",-759.5,0.00028083
8,"Calculate","E6",,"posterior",-754.5,0.0003654
8,"Calculate","E6",,"posterior",-749.5,0.0004317
8,"Calculate","E6",,"posterior",-744.5,0.0005058
8,"Calculate","E6",,"posterior",-739.5,0.00055
8,"Calculate","E6",,"posterior",-734.5,0.0005754
8,"Calculate","E6",,"posterior",-729.5,0.0006546
8,"Calculate","E6",,"posterior",-724.5,0.0006654
8,"Calculate","E6",,"posterior",-719.5,0.0006908
8,"Calculate","E6",,"posterior",-714.5,0.0007533
8,"Calculate","E6",,"posterior",-709.5,0.0007279
8,"Calculate","E6",,"posterior",-704.5,0.0007588
8,"Calculate","E6",,"posterior",-699.5,0.0008062
8,"Calculate","E6",,"posterior",-694.5,0.0008225
8,"Calculate","E6",,"posterior",-689.5,0.0008446
8,"Calculate","E6",,"posterior",-684.5,0.0009321
8,"Calculate","E6",,"posterior",-679.5,0.0010121
8,"Calculate","E6",,"posterior",-674.5,0.0011546
8,"Calculate","E6",,"posterior",-669.5,0.0012704
8,"Calculate","E6",,"posterior",-664.5,0.0013921
8,"Calculate","E6",,"posterior",-659.5,0.0014708
8,"Calculate","E6",,"posterior",-654.5,0.0015221
8,"Calculate","E6",,"posterior",-649.5,0.0014862
8,"Calculate","E6",,"posterior",-644.5,0.0016062
8,"Calculate","E6",,"posterior",-639.5,0.0017258
8,"Calculate","E6",,"posterior",-634.5,0.0018421
8,"Calculate","E6",,"posterior",-629.5,0.0019929
8,"Calculate","E6",,"posterior",-624.5,0.0021417
8,"Calculate","E6",,"posterior",-619.5,0.0022258
8,"Calculate","E6",,"posterior",-614.5,0.0023658
8,"Calculate","E6",,"posterior",-609.5,0.0025112
8,"Calculate","E6",,"posterior",-604.5,0.0026708
8,"Calculate","E6",,"posterior",-599.5,0.0028467
8,"Calculate","E6",,"posterior",-594.5,0.0030079
8,"Calculate","E6",,"posterior",-589.5,0.0031367
8,"Calculate","E6",,"posterior",-584.5,0.003316
8,"Calculate","E6",,"posterior",-579.5,0.003466
8,"Calculate","E6",,"posterior",-574.5,0.00358
8,"Calculate","E6",,"posterior",-569.5,0.003737
8,"Calculate","E6",,"posterior",-564.5,0.003984
8,"Calculate","E6",,"posterior",-559.5,0.004104
8,"Calculate","E6",,"posterior",-554.5,0.004242
8,"Calculate","E6",,"posterior",-549.5,0.004321
8,"Calculate","E6",,"posterior",-544.5,0.004436
8,"Calculate","E6",,"posterior",-539.5,0.004538
8,"Calculate","E6",,"posterior",-534.5,0.004648
8,"Calculate","E6",,"posterior",-529.5,0.0046
8,"Calculate","E6",,"posterior",-524.5,0.004531
8,"Calculate","E6",,"posterior",-519.5,0.0046
8,"Calculate","E6",,"posterior",-514.5,0.004573
8,"Calculate","E6",,"posterior",-509.5,0.004572
8,"Calculate","E6",,"posterior",-504.5,0.004557
8,"Calculate","E6",,"posterior",-499.5,0.004392
8,"Calculate","E6",,"posterior",-494.5,0.004448
8,"Calculate","E6",,"posterior",-489.5,0.004341
8,"Calculate","E6",,"posterior",-484.5,0.00433
8,"Calculate","E6",,"posterior",-479.5,0.004227
8,"Calculate","E6",,"posterior",-474.5,0.004211
8,"Calculate","E6",,"posterior",-469.5,0.004117
8,"Calculate","E6",,"posterior",-464.5,0.003948
8,"Calculate","E6",,"posterior",-459.5,0.003882
8,"Calculate","E6",,"posterior",-454.5,0.003835
8,"Calculate","E6",,"posterior",-449.5,0.00367
8,"Calculate","E6",,"posterior",-444.5,0.00366
8,"Calculate","E6",,"posterior",-439.5,0.003602
8,"Calculate","E6",,"posterior",-434.5,0.003465
8,"Calculate","E6",,"posterior",-429.5,0.003399
8,"Calculate","E6",,"posterior",-424.5,0.003335
8,"Calculate","E6",,"posterior",-419.5,0.0031537
8,"Calculate","E6",,"posterior",-414.5,0.0030175
8,"Calculate","E6",,"posterior",-409.5,0.0028092
8,"Calculate","E6",,"posterior",-404.5,0.0025071
8,"Calculate","E6",,"posterior",-399.5,0.0019312
8,"Calculate","E6",,"posterior",-394.5,0.0012308
8,"Calculate","E6",,"posterior",-389.5,0.000735
8,"Calculate","E6",,"posterior",-384.5,0.0004575
8,"Calculate","E6",,"posterior",-379.5,0.00027916
8,"Calculate","E6",,"posterior",-374.5,0.00016542
8,"Calculate","E6",,"posterior",-369.5,0.00010375
8,"Calculate","E6",,"posterior",-364.5,0.00005
8,"Calculate","E6",,"posterior",-359.5,0.00004458
8,"Calculate","E6",,"posterior",-354.5,0.000029168
8,"Calculate","E6",,"posterior",-349.5,0.00002875
8,"Calculate","E6",,"posterior",-344.5,0.00003417
8,"Calculate","E6",,"posterior",-339.5,0.00003291
8,"Calculate","E6",,"posterior",-334.5,0.00003708
8,"Calculate","E6",,"posterior",-329.5,0.00003291
8,"Calculate","E6",,"posterior",-324.5,0.00002875
8,"Calculate","E6",,"posterior",-319.5,0.00003458
8,"Calculate","E6",,"posterior",-314.5,0.000030832
8,"Calculate","E6",,"posterior",-309.5,0.000030419
8,"Calculate","E6",,"posterior",-304.5,0.000029582
8,"Calculate","E6",,"posterior",-299.5,0.0000275
8,"Calculate","E6",,"posterior",-294.5,0.000029582
8,"Calculate","E6",,"posterior",-289.5,0.000025835
8,"Calculate","E6",,"posterior",-284.5,0.000027081
8,"Calculate","E6",,"posterior",-279.5,0.000016251
8,"Calculate","E6",,"posterior",-274.5,0.000022498
8,"Calculate","E6",,"posterior",-269.5,0.000020415
8,"Calculate","E6",,"posterior",-264.5,0.000011249
8,"Calculate","E6",,"posterior",-259.5,0.000006666
8,"Calculate","E6",,"posterior",-254.5,0.000003333
8,"Calculate","E6",,"posterior",-249.5,0.000003751
8,"Calculate","E6",,"posterior",-244.5,0.0000012504
8,"Calculate","E6",,"posterior",-239.5,0.0000020825
8,"Calculate","E6",,"posterior",-234.5,4.183e-7
8,"Calculate","E6",,"posterior",-229.5,0
8,"Calculate","E6",,"posterior",-224.5,0
8,"Calculate","E6",,"posterior",-219.5,0
10,"R_Date","Das37",,"likelihood",-784.5,0
10,"R_Date","Das37",,"likelihood",-779.5,0
10,"R_Date","Das37",,"likelihood",-774.5,0
10,"R_Date","Das37",,"likelihood",-769.5,5.764e-8
10,"R_Date","Das37",,"likelihood",-764.5,3.747e-7
10,"R_Date","Das37",,"likelihood",-759.5,0.000001297
10,"R_Date","Das37",,"likelihood",-754.5,0.0000020176
10,"R_Date","Das37",,"likelihood",-749.5,0.000006254
10,"R_Date","Das37",,"likelihood",-744.5,0.000020204
10,"R_Date","Das37",,"likelihood",-739.5,0.00003701
10,"R_Date","Das37",,"likelihood",-734.5,0.00004934
10,"R_Date","Das37",,"likelihood",-729.5,0.00012448
10,"R_Date","Das37",,"likelihood",-724.5,0.00029794
10,"R_Date","Das37",,"likelihood",-719.5,0.0003171
10,"R_Date","Das37",,"likelihood",-714.5,0.00024479
10,"R_Date","Das37",,"likelihood",-709.5,0.0002253
10,"R_Date","Das37",,"likelihood",-704.5,0.00024781
10,"R_Date","Das37",,"likelihood",-699.5,0.0003667
10,"R_Date","Das37",,"likelihood",-694.5,0.0003437
10,"R_Date","Das37",,"likelihood",-689.5,0.00013601
10,"R_Date","Das37",,"likelihood",-684.5,0.000018331
10,"R_Date","Das37",,"likelihood",-679.5,0.000003574
10,"R_Date","Das37",,"likelihood",-674.5,7.494e-7
10,"R_Date","Das37",,"likelihood",-669.5,0.0000020176
10,"R_Date","Das37",,"likelihood",-664.5,0.000013345
10,"R_Date","Das37",,"likelihood",-659.5,0.00009503
10,"R_Date","Das37",,"likelihood",-654.5,0.00023755
10,"R_Date","Das37",,"likelihood",-649.5,0.00014849
10,"R_Date","Das37",,"likelihood",-644.5,0.00003352
10,"R_Date","Das37",,"likelihood",-639.5,0.000013316
10,"R_Date","Das37",,"likelihood",-634.5,0.000005534
10,"R_Date","Das37",,"likelihood",-629.5,0.000005015
10,"R_Date","Das37",,"likelihood",-624.5,0.000005534
10,"R_Date","Das37",,"likelihood",-619.5,0.000007811
10,"R_Date","Das37",,"likelihood",-614.5,0.000006917
10,"R_Date","Das37",,"likelihood",-609.5,0.000004496
10,"R_Date","Das37",,"likelihood",-604.5,0.0000019599
10,"R_Date","Das37",,"likelihood",-599.5,0.0000020752
10,"R_Date","Das37",,"likelihood",-594.5,0.0000029111
10,"R_Date","Das37",,"likelihood",-589.5,0.000007955
10,"R_Date","Das37",,"likelihood",-584.5,0.000016429
10,"R_Date","Das37",,"likelihood",-579.5,0.000016602
10,"R_Date","Das37",,"likelihood",-574.5,0.000009828
10,"R_Date","Das37",,"likelihood",-569.5,0.000009828
10,"R_Date","Das37",,"likelihood",-564.5,0.00001078
10,"R_Date","Das37",,"likelihood",-559.5,0.000013489
10,"R_Date","Das37",,"likelihood",-554.5,0.000016602
10,"R_Date","Das37",,"likelihood",-549.5,0.000027554
10,"R_Date","Das37",,"likelihood",-544.5,0.00006563
10,"R_Date","Das37",,"likelihood",-539.5,0.00028834
10,"R_Date","Das37",,"likelihood",-534.5,0.0008559
10,"R_Date","Das37",,"likelihood",-529.5,0.0011081
10,"R_Date","Das37",,"likelihood",-524.5,0.0007964
10,"R_Date","Das37",,"likelihood",-519.5,0.0008996
10,"R_Date","Das37",,"likelihood",-514.5,0.001058
10,"R_Date","Das37",,"likelihood",-509.5,0.0017579
10,"R_Date","Das37",,"likelihood",-504.5,0.0024581
10,"R_Date","Das37",,"likelihood",-499.5,0.0023927
10,"R_Date","Das37",,"likelihood",-494.5,0.0019213
10,"R_Date","Das37",,"likelihood",-489.5,0.0022528
10,"R_Date","Das37",,"likelihood",-484.5,0.0028543
10,"R_Date","Das37",,"likelihood",-479.5,0.003383
10,"R_Date","Das37",,"likelihood",-474.5,0.003679
10,"R_Date","Das37",,"likelihood",-469.5,0.003985
10,"R_Date","Das37",,"likelihood",-464.5,0.003985
10,"R_Date","Das37",,"likelihood",-459.5,0.003879
10,"R_Date","Das37",,"likelihood",-454.5,0.003776
10,"R_Date","Das37",,"likelihood",-449.5,0.00409
10,"R_Date","Das37",,"likelihood",-444.5,0.003985
10,"R_Date","Das37",,"likelihood",-439.5,0.003483
10,"R_Date","Das37",,"likelihood",-434.5,0.0030229
10,"R_Date","Das37",,"likelihood",-429.5,0.003776
10,"R_Date","Das37",,"likelihood",-424.5,0.004802
10,"R_Date","Das37",,"likelihood",-419.5,0.004428
10,"R_Date","Das37",,"likelihood",-414.5,0.004537
10,"R_Date","Das37",,"likelihood",-409.5,0.008551
10,"R_Date","Das37",,"likelihood",-404.5,0.019543
10,"R_Date","Das37",,"likelihood",-399.5,0.028822
10,"R_Date","Das37",,"likelihood",-394.5,0.023053
10,"R_Date","Das37",,"likelihood",-389.5,0.014705
10,"R_Date","Das37",,"likelihood",-384.5,0.009539
10,"R_Date","Das37",,"likelihood",-379.5,0.00584
10,"R_Date","Das37",,"likelihood",-374.5,0.003458
10,"R_Date","Das37",,"likelihood",-369.5,0.0027456
10,"R_Date","Das37",,"likelihood",-364.5,0.0018273
10,"R_Date","Das37",,"likelihood",-359.5,0.0007796
10,"R_Date","Das37",,"likelihood",-354.5,0.00015452
10,"R_Date","Das37",,"likelihood",-349.5,0.000025594
10,"R_Date","Das37",,"likelihood",-344.5,0.000004064
10,"R_Date","Das37",,"likelihood",-339.5,0.0000019023
10,"R_Date","Das37",,"likelihood",-334.5,0.0000017005
10,"R_Date","Das37",,"likelihood",-329.5,0.0000014988
10,"R_Date","Das37",,"likelihood",-324.5,0.000001787
10,"R_Date","Das37",,"likelihood",-319.5,0.000004813
10,"R_Date","Das37",,"likelihood",-314.5,0.0000115
10,"R_Date","Das37",,"likelihood",-309.5,0.000017495
10,"R_Date","Das37",,"likelihood",-304.5,0.000021501
10,"R_Date","Das37",,"likelihood",-299.5,0.000023115
10,"R_Date","Das37",,"likelihood",-294.5,0.00003404
10,"R_Date","Das37",,"likelihood",-289.5,0.0000822
10,"R_Date","Das37",,"likelihood",-284.5,0.00018449
10,"R_Date","Das37",,"likelihood",-279.5,0.00027981
10,"R_Date","Das37",,"likelihood",-274.5,0.0003297
10,"R_Date","Das37",,"likelihood",-269.5,0.0005657
10,"R_Date","Das37",,"likelihood",-264.5,0.0007592
10,"R_Date","Das37",,"likelihood",-259.5,0.000523
10,"R_Date","Das37",,"likelihood",-254.5,0.00025914
10,"R_Date","Das37",,"likelihood",-249.5,0.00020083
10,"R_Date","Das37",,"likelihood",-244.5,0.00021801
10,"R_Date","Das37",,"likelihood",-239.5,0.00028007
10,"R_Date","Das37",,"likelihood",-234.5,0.00023825
10,"R_Date","Das37",,"likelihood",-229.5,0.00007488
10,"R_Date","Das37",,"likelihood",-224.5,0.000020839
10,"R_Date","Das37",,"likelihood",-219.5,0.00003462
10,"R_Date","Das37",,"likelihood",-214.5,0.0000675
10,"R_Date","Das37",,"likelihood",-209.5,0.00003462
10,"R_Date","Das37",,"likelihood",-204.5,0.000004583
10,"R_Date","Das37",,"likelihood",-199.5,3.459e-7
10,"R_Date","Das37",,"likelihood",-194.5,2.8822e-8
10,"R_Date","Das37",,"likelihood",-189.5,2.8822e-8
10,"R_Date","Das37",,"likelihood",-184.5,2.8822e-8
10,"R_Date","Das37",,"likelihood",-179.5,0
10,"R_Date","Das37",,"posterior",-734.5,0
10,"R_Date","Das37",,"posterior",-729.5,4.157e-7
10,"R_Date","Das37",,"posterior",-724.5,0.000004988
10,"R_Date","Das37",,"posterior",-719.5,0.000006682
10,"R_Date","Das37",,"posterior",-714.5,0.000010008
10,"R_Date","Das37",,"posterior",-709.5,0.000004988
10,"R_Date","Das37",,"posterior",-704.5,0.000004988
10,"R_Date","Das37",,"posterior",-699.5,0.000020015
10,"R_Date","Das37",,"posterior",-694.5,0.000010423
10,"R_Date","Das37",,"posterior",-689.5,0.000004572
10,"R_Date","Das37",,"posterior",-684.5,0.0000029096
10,"R_Date","Das37",,"posterior",-679.5,0
10,"R_Date","Das37",,"posterior",-674.5,0
10,"R_Date","Das37",,"posterior",-669.5,0
10,"R_Date","Das37",,"posterior",-664.5,0.0000024939
10,"R_Date","Das37",,"posterior",-659.5,0.000008345
10,"R_Date","Das37",,"posterior",-654.5,0.000010839
10,"R_Date","Das37",,"posterior",-649.5,0.000007929
10,"R_Date","Das37",,"posterior",-644.5,0.000003741
10,"R_Date","Das37",,"posterior",-639.5,8.313e-7
10,"R_Date","Das37",,"posterior",-634.5,8.313e-7
10,"R_Date","Das37",,"posterior",-629.5,4.157e-7
10,"R_Date","Das37",,"posterior",-624.5,4.157e-7
10,"R_Date","Das37",,"posterior",-619.5,8.313e-7
10,"R_Date","Das37",,"posterior",-614.5,0.0000016626
10,"R_Date","Das37",,"posterior",-609.5,0.0000020783
10,"R_Date","Das37",,"posterior",-604.5,4.157e-7
10,"R_Date","Das37",,"posterior",-599.5,0
10,"R_Date","Das37",,"posterior",-594.5,8.313e-7
10,"R_Date","Das37",,"posterior",-589.5,0.0000016626
10,"R_Date","Das37",,"posterior",-584.5,0.000003741
10,"R_Date","Das37",,"posterior",-579.5,0.0000024939
10,"R_Date","Das37",,"posterior",-574.5,0.000004157
10,"R_Date","Das37",,"posterior",-569.5,0.000003325
10,"R_Date","Das37",,"posterior",-564.5,0.000003325
10,"R_Date","Das37",,"posterior",-559.5,0.000004572
10,"R_Date","Das37",,"posterior",-554.5,0.000009176
10,"R_Date","Das37",,"posterior",-549.5,0.000008761
10,"R_Date","Das37",,"posterior",-544.5,0.000025003
10,"R_Date","Das37",,"posterior",-539.5,0.00013042
10,"R_Date","Das37",,"posterior",-534.5,0.0003721
10,"R_Date","Das37",,"posterior",-529.5,0.0005463
10,"R_Date","Das37",,"posterior",-524.5,0.0004471
10,"R_Date","Das37",,"posterior",-519.5,0.0004717
10,"R_Date","Das37",,"posterior",-514.5,0.0005979
10,"R_Date","Das37",,"posterior",-509.5,0.0010258
10,"R_Date","Das37",,"posterior",-504.5,0.0014558
10,"R_Date","Das37",,"posterior",-499.5,0.0015008
10,"R_Date","Das37",,"posterior",-494.5,0.0013921
10,"R_Date","Das37",,"posterior",-489.5,0.0016017
10,"R_Date","Das37",,"posterior",-484.5,0.0020363
10,"R_Date","Das37",,"posterior",-479.5,0.0025346
10,"R_Date","Das37",,"posterior",-474.5,0.0027212
10,"R_Date","Das37",,"posterior",-469.5,0.0031296
10,"R_Date","Das37",,"posterior",-464.5,0.003263
10,"R_Date","Das37",,"posterior",-459.5,0.003375
10,"R_Date","Das37",,"posterior",-454.5,0.003277
10,"R_Date","Das37",,"posterior",-449.5,0.0035
10,"R_Date","Das37",,"posterior",-444.5,0.003535
10,"R_Date","Das37",,"posterior",-439.5,0.00322
10,"R_Date","Das37",,"posterior",-434.5,0.0031129
10,"R_Date","Das37",,"posterior",-429.5,0.003817
10,"R_Date","Das37",,"posterior",-424.5,0.004925
10,"R_Date","Das37",,"posterior",-419.5,0.004657
10,"R_Date","Das37",,"posterior",-414.5,0.005359
10,"R_Date","Das37",,"posterior",-409.5,0.010024
10,"R_Date","Das37",,"posterior",-404.5,0.021825
10,"R_Date","Das37",,"posterior",-399.5,0.03197
10,"R_Date","Das37",,"posterior",-394.5,0.027471
10,"R_Date","Das37",,"posterior",-389.5,0.017635
10,"R_Date","Das37",,"posterior",-384.5,0.010951
10,"R_Date","Das37",,"posterior",-379.5,0.006607
10,"R_Date","Das37",,"posterior",-374.5,0.003929
10,"R_Date","Das37",,"posterior",-369.5,0.0027713
10,"R_Date","Das37",,"posterior",-364.5,0.0016133
10,"R_Date","Das37",,"posterior",-359.5,0.0006671
10,"R_Date","Das37",,"posterior",-354.5,0.00014708
10,"R_Date","Das37",,"posterior",-349.5,0.00003165
10,"R_Date","Das37",,"posterior",-344.5,0.000004157
10,"R_Date","Das37",,"posterior",-339.5,0.0000016626
10,"R_Date","Das37",,"posterior",-334.5,0.0000016626
10,"R_Date","Das37",,"posterior",-329.5,4.157e-7
10,"R_Date","Das37",,"posterior",-324.5,8.313e-7
10,"R_Date","Das37",,"posterior",-319.5,0.000004157
10,"R_Date","Das37",,"posterior",-314.5,0.000012917
10,"R_Date","Das37",,"posterior",-309.5,0.00001167
10,"R_Date","Das37",,"posterior",-304.5,0.000016658
10,"R_Date","Das37",,"posterior",-299.5,0.000021262
10,"R_Date","Das37",,"posterior",-294.5,0.00003248
10,"R_Date","Das37",,"posterior",-289.5,0.00008332
10,"R_Date","Das37",,"posterior",-284.5,0.00012332
10,"R_Date","Das37",,"posterior",-279.5,0.00021416
10,"R_Date","Das37",,"posterior",-274.5,0.00022416
10,"R_Date","Das37",,"posterior",-269.5,0.0003192
10,"R_Date","Das37",,"posterior",-264.5,0.0003958
10,"R_Date","Das37",,"posterior",-259.5,0.00028207
10,"R_Date","Das37",,"posterior",-254.5,0.00013333
10,"R_Date","Das37",,"posterior",-249.5,0.00007459
10,"R_Date","Das37",,"posterior",-244.5,0.00006708
10,"R_Date","Das37",,"posterior",-239.5,0.00007207
10,"R_Date","Das37",,"posterior",-234.5,0.00005375
10,"R_Date","Das37",,"posterior",-229.5,0.000013749
10,"R_Date","Das37",,"posterior",-224.5,8.313e-7
10,"R_Date","Das37",,"posterior",-219.5,0.000004572
10,"R_Date","Das37",,"posterior",-214.5,0.0000020783
10,"R_Date","Das37",,"posterior",-209.5,4.157e-7
12,"R_Date","Das29",,"likelihood",-544.5,0
12,"R_Date","Das29",,"likelihood",-539.5,0
12,"R_Date","Das29",,"likelihood",-534.5,9.852e-9
12,"R_Date","Das29",,"likelihood",-529.5,1.9705e-8
12,"R_Date","Das29",,"likelihood",-524.5,9.852e-9
12,"R_Date","Das29",,"likelihood",-519.5,9.852e-9
12,"R_Date","Das29",,"likelihood",-514.5,9.852e-9
12,"R_Date","Das29",,"likelihood",-509.5,4.926e-8
12,"R_Date","Das29",,"likelihood",-504.5,8.867e-8
12,"R_Date","Das29",,"likelihood",-499.5,9.852e-8
12,"R_Date","Das29",,"likelihood",-494.5,4.926e-8
12,"R_Date","Das29",,"likelihood",-489.5,8.867e-8
12,"R_Date","Das29",,"likelihood",-484.5,1.4778e-7
12,"R_Date","Das29",,"likelihood",-479.5,2.1675e-7
12,"R_Date","Das29",,"likelihood",-474.5,2.266e-7
12,"R_Date","Das29",,"likelihood",-469.5,3.1527e-7
12,"R_Date","Das29",,"likelihood",-464.5,3.1527e-7
12,"R_Date","Das29",,"likelihood",-459.5,3.35e-7
12,"R_Date","Das29",,"likelihood",-454.5,2.7586e-7
12,"R_Date","Das29",,"likelihood",-449.5,3.744e-7
12,"R_Date","Das29",,"likelihood",-444.5,3.1527e-7
12,"R_Date","Das29",,"likelihood",-439.5,2.5616e-7
12,"R_Date","Das29",,"likelihood",-434.5,1.6749e-7
12,"R_Date","Das29",,"likelihood",-429.5,2.7586e-7
12,"R_Date","Das29",,"likelihood",-424.5,4.335e-7
