"index","op","name","z","type","value","probability"
2,"Boundary","Base",,"posterior",-6534.5,0
2,"Boundary","Base",,"posterior",-6529.5,0
2,"Boundary","Base",,"posterior",-6524.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6519.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6514.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6509.5,0
2,"Boundary","Base",,"posterior",-6504.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6499.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6494.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6489.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6484.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6479.5,0
2,"Boundary","Base",,"posterior",-6474.5,4.148e-7
2,"Boundary","Base",,"posterior",-6469.5,5.217e-7
2,"Boundary","Base",,"posterior",-6464.5,0
2,"Boundary","Base",,"posterior",-6459.5,0
2,"Boundary","Base",,"posterior",-6454.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6449.5,0
2,"Boundary","Base",,"posterior",-6444.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6439.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6434.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6429.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6424.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6419.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6414.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6409.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6404.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6399.5,4.148e-7
2,"Boundary","Base",,"posterior",-6394.5,0
2,"Boundary","Base",,"posterior",-6389.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6384.5,6.243e-7
2,"Boundary","Base",,"posterior",-6379.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6374.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6369.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6364.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6359.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6354.5,0
2,"Boundary","Base",,"posterior",-6349.5,5.217e-7
2,"Boundary","Base",,"posterior",-6344.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6339.5,4.148e-7
2,"Boundary","Base",,"posterior",-6334.5,5.217e-7
2,"Boundary","Base",,"posterior",-6329.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6324.5,5.217e-7
2,"Boundary","Base",,"posterior",-6319.5,5.217e-7
2,"Boundary","Base",,"posterior",-6314.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6309.5,0.0000012486
2,"Boundary","Base",,"posterior",-6304.5,1.0262e-7
2,"Boundary","Base",,"posterior",-6299.5,4.148e-7
2,"Boundary","Base",,"posterior",-6294.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6289.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6284.5,2.0952e-7
2,"Boundary","Base",,"posterior",-6279.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6274.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6269.5,0.0000010433
2,"Boundary","Base",,"posterior",-6264.5,4.148e-7
2,"Boundary","Base",,"posterior",-6259.5,5.217e-7
2,"Boundary","Base",,"posterior",-6254.5,5.217e-7
2,"Boundary","Base",,"posterior",-6249.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6244.5,6.243e-7
2,"Boundary","Base",,"posterior",-6239.5,8.338e-7
2,"Boundary","Base",,"posterior",-6234.5,7.312e-7
2,"Boundary","Base",,"posterior",-6229.5,6.243e-7
2,"Boundary","Base",,"posterior",-6224.5,5.217e-7
2,"Boundary","Base",,"posterior",-6219.5,9.364e-7
2,"Boundary","Base",,"posterior",-6214.5,3.1214e-7
2,"Boundary","Base",,"posterior",-6209.5,5.217e-7
2,"Boundary","Base",,"posterior",-6204.5,7.312e-7
2,"Boundary","Base",,"posterior",-6199.5,7.312e-7
2,"Boundary","Base",,"posterior",-6194.5,9.364e-7
2,"Boundary","Base",,"posterior",-6189.5,5.217e-7
2,"Boundary","Base",,"posterior",-6184.5,6.243e-7
2,"Boundary","Base",,"posterior",-6179.5,9.364e-7
2,"Boundary","Base",,"posterior",-6174.5,6.243e-7
2,"Boundary","Base",,"posterior",-6169.5,6.243e-7
2,"Boundary","Base",,"posterior",-6164.5,9.364e-7
2,"Boundary","Base",,"posterior",-6159.5,9.364e-7
2,"Boundary","Base",,"posterior",-6154.5,5.217e-7
2,"Boundary","Base",,"posterior",-6149.5,0.0000013555
2,"Boundary","Base",,"posterior",-6144.5,0.0000010433
2,"Boundary","Base",,"posterior",-6139.5,9.364e-7
2,"Boundary","Base",,"posterior",-6134.5,0.0000017702
2,"Boundary","Base",,"posterior",-6129.5,0.0000013555
2,"Boundary","Base",,"posterior",-6124.5,0.0000012486
2,"Boundary","Base",,"posterior",-6119.5,0.0000014581
2,"Boundary","Base",,"posterior",-6114.5,0.0000011459
2,"Boundary","Base",,"posterior",-6109.5,0.0000019797
2,"Boundary","Base",,"posterior",-6104.5,0.0000018771
2,"Boundary","Base",,"posterior",-6099.5,0.0000021893
2,"Boundary","Base",,"posterior",-6094.5,0.0000015607
2,"Boundary","Base",,"posterior",-6089.5,9.364e-7
2,"Boundary","Base",,"posterior",-6084.5,0.0000011459
2,"Boundary","Base",,"posterior",-6079.5,0.0000012486
2,"Boundary","Base",,"posterior",-6074.5,0.0000022919
2,"Boundary","Base",,"posterior",-6069.5,8.338e-7
2,"Boundary","Base",,"posterior",-6064.5,0.0000022919
2,"Boundary","Base",,"posterior",-6059.5,0.0000013555
2,"Boundary","Base",,"posterior",-6054.5,0.0000018728
2,"Boundary","Base",,"posterior",-6049.5,0.0000013555
2,"Boundary","Base",,"posterior",-6044.5,0.0000027066
2,"Boundary","Base",,"posterior",-6039.5,0.0000011459
2,"Boundary","Base",,"posterior",-6034.5,0.0000022919
2,"Boundary","Base",,"posterior",-6029.5,0.0000023945
2,"Boundary","Base",,"posterior",-6024.5,0.0000025014
2,"Boundary","Base",,"posterior",-6019.5,0.0000015607
2,"Boundary","Base",,"posterior",-6014.5,0.0000023945
2,"Boundary","Base",,"posterior",-6009.5,0.0000027066
2,"Boundary","Base",,"posterior",-6004.5,0.0000015607
2,"Boundary","Base",,"posterior",-5999.5,0.0000017702
2,"Boundary","Base",,"posterior",-5994.5,0.00000354
2,"Boundary","Base",,"posterior",-5989.5,0.0000025014
2,"Boundary","Base",,"posterior",-5984.5,0.000002604
2,"Boundary","Base",,"posterior",-5979.5,0.00000354
2,"Boundary","Base",,"posterior",-5974.5,0.00000354
2,"Boundary","Base",,"posterior",-5969.5,0.00000354
2,"Boundary","Base",,"posterior",-5964.5,0.0000029162
2,"Boundary","Base",,"posterior",-5959.5,0.0000029162
2,"Boundary","Base",,"posterior",-5954.5,0.0000030188
2,"Boundary","Base",,"posterior",-5949.5,0.0000031257
2,"Boundary","Base",,"posterior",-5944.5,0.000003647
2,"Boundary","Base",,"posterior",-5939.5,0.0000029162
2,"Boundary","Base",,"posterior",-5934.5,0.0000028135
2,"Boundary","Base",,"posterior",-5929.5,0.000003959
2,"Boundary","Base",,"posterior",-5924.5,0.00000354
2,"Boundary","Base",,"posterior",-5919.5,0.000003959
2,"Boundary","Base",,"posterior",-5914.5,0.000005832
2,"Boundary","Base",,"posterior",-5909.5,0.00000375
2,"Boundary","Base",,"posterior",-5904.5,0.000003647
2,"Boundary","Base",,"posterior",-5899.5,0.0000027066
2,"Boundary","Base",,"posterior",-5894.5,0.000003647
2,"Boundary","Base",,"posterior",-5889.5,0.00000552
2,"Boundary","Base",,"posterior",-5884.5,0.000003959
2,"Boundary","Base",,"posterior",-5879.5,0.00000552
2,"Boundary","Base",,"posterior",-5874.5,0.000007085
2,"Boundary","Base",,"posterior",-5869.5,0.00000573
2,"Boundary","Base",,"posterior",-5864.5,0.000004686
2,"Boundary","Base",,"posterior",-5859.5,0.000006564
2,"Boundary","Base",,"posterior",-5854.5,0.000005418
2,"Boundary","Base",,"posterior",-5849.5,0.000005311
2,"Boundary","Base",,"posterior",-5844.5,0.000006144
2,"Boundary","Base",,"posterior",-5839.5,0.000005627
2,"Boundary","Base",,"posterior",-5834.5,0.000006876
2,"Boundary","Base",,"posterior",-5829.5,0.00000729
2,"Boundary","Base",,"posterior",-5824.5,0.0000075
2,"Boundary","Base",,"posterior",-5819.5,0.000009792
2,"Boundary","Base",,"posterior",-5814.5,0.000009061
2,"Boundary","Base",,"posterior",-5809.5,0.000007709
2,"Boundary","Base",,"posterior",-5804.5,0.000008124
2,"Boundary","Base",,"posterior",-5799.5,0.000006978
2,"Boundary","Base",,"posterior",-5794.5,0.000010519
2,"Boundary","Base",,"posterior",-5789.5,0.000008231
2,"Boundary","Base",,"posterior",-5784.5,0.000011459
2,"Boundary","Base",,"posterior",-5779.5,0.000012708
2,"Boundary","Base",,"posterior",-5774.5,0.000012396
2,"Boundary","Base",,"posterior",-5769.5,0.000008543
2,"Boundary","Base",,"posterior",-5764.5,0.000008334
2,"Boundary","Base",,"posterior",-5759.5,0.000010001
2,"Boundary","Base",,"posterior",-5754.5,0.000008436
2,"Boundary","Base",,"posterior",-5749.5,0.00001323
2,"Boundary","Base",,"posterior",-5744.5,0.000012396
2,"Boundary","Base",,"posterior",-5739.5,0.000011665
2,"Boundary","Base",,"posterior",-5734.5,0.000014585
2,"Boundary","Base",,"posterior",-5729.5,0.000010728
2,"Boundary","Base",,"posterior",-5724.5,0.000016458
2,"Boundary","Base",,"posterior",-5719.5,0.000014269
2,"Boundary","Base",,"posterior",-5714.5,0.000013957
2,"Boundary","Base",,"posterior",-5709.5,0.000017082
2,"Boundary","Base",,"posterior",-5704.5,0.000016458
2,"Boundary","Base",,"posterior",-5699.5,0.000015415
2,"Boundary","Base",,"posterior",-5694.5,0.000019374
2,"Boundary","Base",,"posterior",-5689.5,0.000015
2,"Boundary","Base",,"posterior",-5684.5,0.000017916
2,"Boundary","Base",,"posterior",-5679.5,0.00001479
2,"Boundary","Base",,"posterior",-5674.5,0.000023748
2,"Boundary","Base",,"posterior",-5669.5,0.000020832
2,"Boundary","Base",,"posterior",-5664.5,0.000022397
2,"Boundary","Base",,"posterior",-5659.5,0.00002052
2,"Boundary","Base",,"posterior",-5654.5,0.000016248
2,"Boundary","Base",,"posterior",-5649.5,0.000022085
2,"Boundary","Base",,"posterior",-5644.5,0.000021144
2,"Boundary","Base",,"posterior",-5639.5,0.000025625
2,"Boundary","Base",,"posterior",-5634.5,0.000025104
2,"Boundary","Base",,"posterior",-5629.5,0.000021769
2,"Boundary","Base",,"posterior",-5624.5,0.000030414
2,"Boundary","Base",,"posterior",-5619.5,0.000025206
2,"Boundary","Base",,"posterior",-5614.5,0.000025835
2,"Boundary","Base",,"posterior",-5609.5,0.000023021
2,"Boundary","Base",,"posterior",-5604.5,0.00003469
2,"Boundary","Base",,"posterior",-5599.5,0.00003198
2,"Boundary","Base",,"posterior",-5594.5,0.00003365
2,"Boundary","Base",,"posterior",-5589.5,0.00003823
2,"Boundary","Base",,"posterior",-5584.5,0.00003323
2,"Boundary","Base",,"posterior",-5579.5,0.00003479
2,"Boundary","Base",,"posterior",-5574.5,0.00003416
2,"Boundary","Base",,"posterior",-5569.5,0.00004073
2,"Boundary","Base",,"posterior",-5564.5,0.00004417
2,"Boundary","Base",,"posterior",-5559.5,0.00004375
2,"Boundary","Base",,"posterior",-5554.5,0.00004708
2,"Boundary","Base",,"posterior",-5549.5,0.00004885
2,"Boundary","Base",,"posterior",-5544.5,0.00004187
2,"Boundary","Base",,"posterior",-5539.5,0.00004167
2,"Boundary","Base",,"posterior",-5534.5,0.00004781
2,"Boundary","Base",,"posterior",-5529.5,0.00005427
2,"Boundary","Base",,"posterior",-5524.5,0.00004865
2,"Boundary","Base",,"posterior",-5519.5,0.0000551
2,"Boundary","Base",,"posterior",-5514.5,0.00005042
2,"Boundary","Base",,"posterior",-5509.5,0.00005448
2,"Boundary","Base",,"posterior",-5504.5,0.00005312
2,"Boundary","Base",,"posterior",-5499.5,0.00006448
2,"Boundary","Base",,"posterior",-5494.5,0.00005812
2,"Boundary","Base",,"posterior",-5489.5,0.00007594
2,"Boundary","Base",,"posterior",-5484.5,0.00007208
2,"Boundary","Base",,"posterior",-5479.5,0.00007583
2,"Boundary","Base",,"posterior",-5474.5,0.00007739
2,"Boundary","Base",,"posterior",-5469.5,0.00007854
2,"Boundary","Base",,"posterior",-5464.5,0.00008448
2,"Boundary","Base",,"posterior",-5459.5,0.00007531
2,"Boundary","Base",,"posterior",-5454.5,0.00009083
2,"Boundary","Base",,"posterior",-5449.5,0.00009312
2,"Boundary","Base",,"posterior",-5444.5,0.00009354
2,"Boundary","Base",,"posterior",-5439.5,0.00009563
2,"Boundary","Base",,"posterior",-5434.5,0.00010125
2,"Boundary","Base",,"posterior",-5429.5,0.00011427
2,"Boundary","Base",,"posterior",-5424.5,0.00010823
2,"Boundary","Base",,"posterior",-5419.5,0.00010781
2,"Boundary","Base",,"posterior",-5414.5,0.00011479
2,"Boundary","Base",,"posterior",-5409.5,0.00012531
2,"Boundary","Base",,"posterior",-5404.5,0.00012062
2,"Boundary","Base",,"posterior",-5399.5,0.00013312
2,"Boundary","Base",,"posterior",-5394.5,0.00012698
2,"Boundary","Base",,"posterior",-5389.5,0.00012542
2,"Boundary","Base",,"posterior",-5384.5,0.00013333
2,"Boundary","Base",,"posterior",-5379.5,0.00013198
2,"Boundary","Base",,"posterior",-5374.5,0.00015031
2,"Boundary","Base",,"posterior",-5369.5,0.00014656
2,"Boundary","Base",,"posterior",-5364.5,0.00016593
2,"Boundary","Base",,"posterior",-5359.5,0.00015468
2,"Boundary","Base",,"posterior",-5354.5,0.0001725
2,"Boundary","Base",,"posterior",-5349.5,0.00018708
2,"Boundary","Base",,"posterior",-5344.5,0.00017906
2,"Boundary","Base",,"posterior",-5339.5,0.0001901
2,"Boundary","Base",,"posterior",-5334.5,0.00021479
2,"Boundary","Base",,"posterior",-5329.5,0.00019719
2,"Boundary","Base",,"posterior",-5324.5,0.00023083
2,"Boundary","Base",,"posterior",-5319.5,0.00021552
2,"Boundary","Base",,"posterior",-5314.5,0.00023677
2,"Boundary","Base",,"posterior",-5309.5,0.00021719
2,"Boundary","Base",,"posterior",-5304.5,0.00026343
2,"Boundary","Base",,"posterior",-5299.5,0.00025989
2,"Boundary","Base",,"posterior",-5294.5,0.00028208
2,"Boundary","Base",,"posterior",-5289.5,0.00030031
2,"Boundary","Base",,"posterior",-5284.5,0.00028833
2,"Boundary","Base",,"posterior",-5279.5,0.00029635
2,"Boundary","Base",,"posterior",-5274.5,0.00030802
2,"Boundary","Base",,"posterior",-5269.5,0.00031395
2,"Boundary","Base",,"posterior",-5264.5,0.0003243
2,"Boundary","Base",,"posterior",-5259.5,0.0003485
2,"Boundary","Base",,"posterior",-5254.5,0.0003708
2,"Boundary","Base",,"posterior",-5249.5,0.0003893
2,"Boundary","Base",,"posterior",-5244.5,0.000404
2,"Boundary","Base",,"posterior",-5239.5,0.000395
2,"Boundary","Base",,"posterior",-5234.5,0.0004209
2,"Boundary","Base",,"posterior",-5229.5,0.0004231
2,"Boundary","Base",,"posterior",-5224.5,0.0004415
2,"Boundary","Base",,"posterior",-5219.5,0.0004603
2,"Boundary","Base",,"posterior",-5214.5,0.0004853
2,"Boundary","Base",,"posterior",-5209.5,0.0004998
2,"Boundary","Base",,"posterior",-5204.5,0.0004965
2,"Boundary","Base",,"posterior",-5199.5,0.0005466
2,"Boundary","Base",,"posterior",-5194.5,0.0005693
2,"Boundary","Base",,"posterior",-5189.5,0.0005831
2,"Boundary","Base",,"posterior",-5184.5,0.0006129
2,"Boundary","Base",,"posterior",-5179.5,0.0006169
2,"Boundary","Base",,"posterior",-5174.5,0.0006391
2,"Boundary","Base",,"posterior",-5169.5,0.0006717
2,"Boundary","Base",,"posterior",-5164.5,0.0007111
2,"Boundary","Base",,"posterior",-5159.5,0.0006935
2,"Boundary","Base",,"posterior",-5154.5,0.0007796
2,"Boundary","Base",,"posterior",-5149.5,0.0008286
2,"Boundary","Base",,"posterior",-5144.5,0.0008402
2,"Boundary","Base",,"posterior",-5139.5,0.0008693
2,"Boundary","Base",,"posterior",-5134.5,0.000875
2,"Boundary","Base",,"posterior",-5129.5,0.0009435
2,"Boundary","Base",,"posterior",-5124.5,0.0009585
2,"Boundary","Base",,"posterior",-5119.5,0.0009946
2,"Boundary","Base",,"posterior",-5114.5,0.0010349
2,"Boundary","Base",,"posterior",-5109.5,0.0010971
2,"Boundary","Base",,"posterior",-5104.5,0.0011374
2,"Boundary","Base",,"posterior",-5099.5,0.0011379
2,"Boundary","Base",,"posterior",-5094.5,0.0012242
2,"Boundary","Base",,"posterior",-5089.5,0.0012922
2,"Boundary","Base",,"posterior",-5084.5,0.0013099
2,"Boundary","Base",,"posterior",-5079.5,0.0014631
2,"Boundary","Base",,"posterior",-5074.5,0.0014513
2,"Boundary","Base",,"posterior",-5069.5,0.0015547
2,"Boundary","Base",,"posterior",-5064.5,0.0015669
2,"Boundary","Base",,"posterior",-5059.5,0.0016357
2,"Boundary","Base",,"posterior",-5054.5,0.0016968
2,"Boundary","Base",,"posterior",-5049.5,0.0016691
2,"Boundary","Base",,"posterior",-5044.5,0.001867
2,"Boundary","Base",,"posterior",-5039.5,0.0019321
2,"Boundary","Base",,"posterior",-5034.5,0.0019431
2,"Boundary","Base",,"posterior",-5029.5,0.0021221
2,"Boundary","Base",,"posterior",-5024.5,0.0022503
2,"Boundary","Base",,"posterior",-5019.5,0.0021393
2,"Boundary","Base",,"posterior",-5014.5,0.0023508
2,"Boundary","Base",,"posterior",-5009.5,0.0024676
2,"Boundary","Base",,"posterior",-5004.5,0.0025545
2,"Boundary","Base",,"posterior",-4999.5,0.0026835
2,"Boundary","Base",,"posterior",-4994.5,0.002761
2,"Boundary","Base",,"posterior",-4989.5,0.0030007
2,"Boundary","Base",,"posterior",-4984.5,0.0029085
2,"Boundary","Base",,"posterior",-4979.5,0.0031447
2,"Boundary","Base",,"posterior",-4974.5,0.003275
2,"Boundary","Base",,"posterior",-4969.5,0.003332
2,"Boundary","Base",,"posterior",-4964.5,0.003352
2,"Boundary","Base",,"posterior",-4959.5,0.003555
2,"Boundary","Base",,"posterior",-4954.5,0.003846
2,"Boundary","Base",,"posterior",-4949.5,0.003858
2,"Boundary","Base",,"posterior",-4944.5,0.00378
2,"Boundary","Base",,"posterior",-4939.5,0.004031
2,"Boundary","Base",,"posterior",-4934.5,0.004105
2,"Boundary","Base",,"posterior",-4929.5,0.004276
2,"Boundary","Base",,"posterior",-4924.5,0.004212
2,"Boundary","Base",,"posterior",-4919.5,0.004173
2,"Boundary","Base",,"posterior",-4914.5,0.004165
2,"Boundary","Base",,"posterior",-4909.5,0.004179
2,"Boundary","Base",,"posterior",-4904.5,0.004273
2,"Boundary","Base",,"posterior",-4899.5,0.004236
2,"Boundary","Base",,"posterior",-4894.5,0.004107
2,"Boundary","Base",,"posterior",-4889.5,0.004233
2,"Boundary","Base",,"posterior",-4884.5,0.003762
2,"Boundary","Base",,"posterior",-4879.5,0.003891
2,"Boundary","Base",,"posterior",-4874.5,0.003715
2,"Boundary","Base",,"posterior",-4869.5,0.003684
2,"Boundary","Base",,"posterior",-4864.5,0.003449
2,"Boundary","Base",,"posterior",-4859.5,0.0031373
2,"Boundary","Base",,"posterior",-4854.5,0.0029947
2,"Boundary","Base",,"posterior",-4849.5,0.0029021
2,"Boundary","Base",,"posterior",-4844.5,0.0026701
2,"Boundary","Base",,"posterior",-4839.5,0.0023617
2,"Boundary","Base",,"posterior",-4834.5,0.0021208
2,"Boundary","Base",,"posterior",-4829.5,0.0019437
2,"Boundary","Base",,"posterior",-4824.5,0.0017572
2,"Boundary","Base",,"posterior",-4819.5,0.0017748
2,"Boundary","Base",,"posterior",-4814.5,0.0014786
2,"Boundary","Base",,"posterior",-4809.5,0.0013408
2,"Boundary","Base",,"posterior",-4804.5,0.0011006
2,"Boundary","Base",,"posterior",-4799.5,0.0008337
2,"Boundary","Base",,"posterior",-4794.5,0.0005129
2,"Boundary","Base",,"posterior",-4789.5,0.0004242
2,"Boundary","Base",,"posterior",-4784.5,0.0003431
2,"Boundary","Base",,"posterior",-4779.5,0.00026854
2,"Boundary","Base",,"posterior",-4774.5,0.00027937
2,"Boundary","Base",,"posterior",-4769.5,0.00024729
2,"Boundary","Base",,"posterior",-4764.5,0.00021208
2,"Boundary","Base",,"posterior",-4759.5,0.00021188
2,"Boundary","Base",,"posterior",-4754.5,0.00018198
2,"Boundary","Base",,"posterior",-4749.5,0.00015156
2,"Boundary","Base",,"posterior",-4744.5,0.00012385
2,"Boundary","Base",,"posterior",-4739.5,0.00011375
2,"Boundary","Base",,"posterior",-4734.5,0.00008458
2,"Boundary","Base",,"posterior",-4729.5,0.00005458
2,"Boundary","Base",,"posterior",-4724.5,0.000004584
2,"Boundary","Base",,"posterior",-4719.5,0.000009689
2,"Boundary","Base",,"posterior",-4714.5,0.0000012486
2,"Boundary","Base",,"posterior",-4709.5,0.0000031257
4,"R_Date","ATF13-100",,"likelihood",-5219.5,0
4,"R_Date","ATF13-100",,"likelihood",-5214.5,0
4,"R_Date","ATF13-100",,"likelihood",-5209.5,0
4,"R_Date","ATF13-100",,"likelihood",-5204.5,7.111e-8
4,"R_Date","ATF13-100",,"likelihood",-5199.5,3.635e-7
4,"R_Date","ATF13-100",,"likelihood",-5194.5,9.244e-7
4,"R_Date","ATF13-100",,"likelihood",-5189.5,0.0000016829
4,"R_Date","ATF13-100",,"likelihood",-5184.5,0.0000020859
4,"R_Date","ATF13-100",,"likelihood",-5179.5,0.0000012168
4,"R_Date","ATF13-100",,"likelihood",-5174.5,2.4493e-7
4,"R_Date","ATF13-100",,"likelihood",-5169.5,1.6592e-7
4,"R_Date","ATF13-100",,"likelihood",-5164.5,7.901e-8
4,"R_Date","ATF13-100",,"likelihood",-5159.5,7.111e-8
4,"R_Date","ATF13-100",,"likelihood",-5154.5,6.321e-8
4,"R_Date","ATF13-100",,"likelihood",-5149.5,5.531e-8
4,"R_Date","ATF13-100",,"likelihood",-5144.5,3.1604e-8
4,"R_Date","ATF13-100",,"likelihood",-5139.5,1.5802e-8
4,"R_Date","ATF13-100",,"likelihood",-5134.5,3.951e-8
4,"R_Date","ATF13-100",,"likelihood",-5129.5,5.531e-8
4,"R_Date","ATF13-100",,"likelihood",-5124.5,3.1604e-8
4,"R_Date","ATF13-100",,"likelihood",-5119.5,3.951e-8
4,"R_Date","ATF13-100",,"likelihood",-5114.5,7.901e-8
4,"R_Date","ATF13-100",,"likelihood",-5109.5,7.901e-8
4,"R_Date","ATF13-100",,"likelihood",-5104.5,3.951e-8
4,"R_Date","ATF13-100",,"likelihood",-5099.5,3.951e-8
4,"R_Date","ATF13-100",,"likelihood",-5094.5,3.951e-8
4,"R_Date","ATF13-100",,"likelihood",-5089.5,3.1604e-8
4,"R_Date","ATF13-100",,"likelihood",-5084.5,1.5802e-8
4,"R_Date","ATF13-100",,"likelihood",-5079.5,4.741e-8
4,"R_Date","ATF13-100",,"likelihood",-5074.5,1.1062e-7
4,"R_Date","ATF13-100",,"likelihood",-5069.5,2.8444e-7
4,"R_Date","ATF13-100",,"likelihood",-5064.5,6.321e-7
4,"R_Date","ATF13-100",,"likelihood",-5059.5,0.0000011536
4,"R_Date","ATF13-100",,"likelihood",-5054.5,0.0000024256
4,"R_Date","ATF13-100",,"likelihood",-5049.5,0.000010066
4,"R_Date","ATF13-100",,"likelihood",-5044.5,0.000019073
4,"R_Date","ATF13-100",,"likelihood",-5039.5,0.000029511
4,"R_Date","ATF13-100",,"likelihood",-5034.5,0.00003443
4,"R_Date","ATF13-100",,"likelihood",-5029.5,0.00004436
4,"R_Date","ATF13-100",,"likelihood",-5024.5,0.0000616
4,"R_Date","ATF13-100",,"likelihood",-5019.5,0.00008509
4,"R_Date","ATF13-100",,"likelihood",-5014.5,0.0000915
4,"R_Date","ATF13-100",,"likelihood",-5009.5,0.0000915
4,"R_Date","ATF13-100",,"likelihood",-5004.5,0.0001151
4,"R_Date","ATF13-100",,"likelihood",-4999.5,0.00020599
4,"R_Date","ATF13-100",,"likelihood",-4994.5,0.0004921
4,"R_Date","ATF13-100",,"likelihood",-4989.5,0.0007896
4,"R_Date","ATF13-100",,"likelihood",-4984.5,0.0011519
4,"R_Date","ATF13-100",,"likelihood",-4979.5,0.0013404
4,"R_Date","ATF13-100",,"likelihood",-4974.5,0.0013755
4,"R_Date","ATF13-100",,"likelihood",-4969.5,0.0014079
4,"R_Date","ATF13-100",,"likelihood",-4964.5,0.0013404
4,"R_Date","ATF13-100",,"likelihood",-4959.5,0.0014777
4,"R_Date","ATF13-100",,"likelihood",-4954.5,0.0017482
4,"R_Date","ATF13-100",,"likelihood",-4949.5,0.0018302
4,"R_Date","ATF13-100",,"likelihood",-4944.5,0.0023441
4,"R_Date","ATF13-100",,"likelihood",-4939.5,0.003824
4,"R_Date","ATF13-100",,"likelihood",-4934.5,0.004831
4,"R_Date","ATF13-100",,"likelihood",-4929.5,0.0063
4,"R_Date","ATF13-100",,"likelihood",-4924.5,0.006583
4,"R_Date","ATF13-100",,"likelihood",-4919.5,0.006155
4,"R_Date","ATF13-100",,"likelihood",-4914.5,0.00571
4,"R_Date","ATF13-100",,"likelihood",-4909.5,0.006186
4,"R_Date","ATF13-100",,"likelihood",-4904.5,0.006969
4,"R_Date","ATF13-100",,"likelihood",-4899.5,0.00729
4,"R_Date","ATF13-100",,"likelihood",-4894.5,0.007806
4,"R_Date","ATF13-100",,"likelihood",-4889.5,0.007872
4,"R_Date","ATF13-100",,"likelihood",-4884.5,0.007901
4,"R_Date","ATF13-100",,"likelihood",-4879.5,0.007864
4,"R_Date","ATF13-100",,"likelihood",-4874.5,0.007775
4,"R_Date","ATF13-100",,"likelihood",-4869.5,0.007775
4,"R_Date","ATF13-100",,"likelihood",-4864.5,0.007775
4,"R_Date","ATF13-100",,"likelihood",-4859.5,0.006331
4,"R_Date","ATF13-100",,"likelihood",-4854.5,0.007154
4,"R_Date","ATF13-100",,"likelihood",-4849.5,0.007775
4,"R_Date","ATF13-100",,"likelihood",-4844.5,0.007625
4,"R_Date","ATF13-100",,"likelihood",-4839.5,0.006574
4,"R_Date","ATF13-100",,"likelihood",-4834.5,0.005308
4,"R_Date","ATF13-100",,"likelihood",-4829.5,0.004548
4,"R_Date","ATF13-100",,"likelihood",-4824.5,0.003431
4,"R_Date","ATF13-100",,"likelihood",-4819.5,0.0029962
4,"R_Date","ATF13-100",,"likelihood",-4814.5,0.003453
4,"R_Date","ATF13-100",,"likelihood",-4809.5,0.0052
4,"R_Date","ATF13-100",,"likelihood",-4804.5,0.004056
4,"R_Date","ATF13-100",,"likelihood",-4799.5,0.003336
4,"R_Date","ATF13-100",,"likelihood",-4794.5,0.002404
4,"R_Date","ATF13-100",,"likelihood",-4789.5,0.0013774
4,"R_Date","ATF13-100",,"likelihood",-4784.5,0.000764
4,"R_Date","ATF13-100",,"likelihood",-4779.5,0.0004763
4,"R_Date","ATF13-100",,"likelihood",-4774.5,0.0003284
4,"R_Date","ATF13-100",,"likelihood",-4769.5,0.00031027
4,"R_Date","ATF13-100",,"likelihood",-4764.5,0.0002065
4,"R_Date","ATF13-100",,"likelihood",-4759.5,0.00018124
4,"R_Date","ATF13-100",,"likelihood",-4754.5,0.0002065
4,"R_Date","ATF13-100",,"likelihood",-4749.5,0.00029027
4,"R_Date","ATF13-100",,"likelihood",-4744.5,0.00027137
