-1.014763000000000000e+06,-5.383300000000000000e+04,-4.968700000000000000e+04,-3.252500000000000000e+04,-2.424500000000000000e+04,-1.632800000000000000e+04,-7.784000000000000000e+03
-1.029953000000000000e+06,-5.585600000000000000e+04,-4.969000000000000000e+04,-3.394800000000000000e+04,-2.450800000000000000e+04,-1.653700000000000000e+04,-7.322000000000000000e+03
-1.049091000000000000e+06,-5.740500000000000000e+04,-4.758600000000000000e+04,-3.130100000000000000e+04,-2.355700000000000000e+04,-1.622000000000000000e+04,-7.954000000000000000e+03
-1.010738000000000000e+06,-5.607100000000000000e+04,-4.637100000000000000e+04,-3.101000000000000000e+04,-2.422100000000000000e+04,-1.616500000000000000e+04,-7.627000000000000000e+03
-9.621060000000000000e+05,-5.405400000000000000e+04,-4.894000000000000000e+04,-3.294600000000000000e+04,-2.464900000000000000e+04,-1.584600000000000000e+04,-8.209000000000000000e+03
-1.010725000000000000e+06,-5.590200000000000000e+04,-4.629800000000000000e+04,-3.239900000000000000e+04,-2.357600000000000000e+04,-1.631800000000000000e+04,-8.216000000000000000e+03
-1.030097000000000000e+06,-6.083600000000000000e+04,-4.967800000000000000e+04,-3.304500000000000000e+04,-2.412400000000000000e+04,-1.542800000000000000e+04,-7.887000000000000000e+03
-1.124054000000000000e+06,-5.395300000000000000e+04,-4.940300000000000000e+04,-3.321100000000000000e+04,-2.366000000000000000e+04,-1.706900000000000000e+04,-8.137000000000000000e+03
-1.009134000000000000e+06,-5.593900000000000000e+04,-5.095500000000000000e+04,-3.330900000000000000e+04,-2.381800000000000000e+04,-1.576600000000000000e+04,-8.276000000000000000e+03
-1.022696000000000000e+06,-5.709500000000000000e+04,-4.868800000000000000e+04,-3.296500000000000000e+04,-2.303000000000000000e+04,-1.574100000000000000e+04,-6.754000000000000000e+03
-9.639840000000000000e+05,-5.840000000000000000e+04,-4.842100000000000000e+04,-3.316100000000000000e+04,-2.334100000000000000e+04,-1.570600000000000000e+04,-8.016000000000000000e+03
-9.194990000000000000e+05,-5.564700000000000000e+04,-4.551800000000000000e+04,-3.239400000000000000e+04,-2.349300000000000000e+04,-1.640000000000000000e+04,-9.191000000000000000e+03
-9.077690000000000000e+05,-5.348100000000000000e+04,-4.842900000000000000e+04,-2.985700000000000000e+04,-2.394900000000000000e+04,-1.660100000000000000e+04,-7.970000000000000000e+03
-9.996770000000000000e+05,-5.614200000000000000e+04,-5.152700000000000000e+04,-3.334400000000000000e+04,-2.408900000000000000e+04,-1.619900000000000000e+04,-8.180000000000000000e+03
-1.008367000000000000e+06,-5.360900000000000000e+04,-4.574000000000000000e+04,-3.318800000000000000e+04,-2.246200000000000000e+04,-1.496600000000000000e+04,-7.493000000000000000e+03
-9.357810000000000000e+05,-5.509000000000000000e+04,-4.967200000000000000e+04,-3.404100000000000000e+04,-2.460300000000000000e+04,-1.605800000000000000e+04,-7.406000000000000000e+03
-1.058196000000000000e+06,-5.239500000000000000e+04,-4.667700000000000000e+04,-3.241900000000000000e+04,-2.399700000000000000e+04,-1.569800000000000000e+04,-8.522000000000000000e+03
-9.854620000000000000e+05,-5.648200000000000000e+04,-5.059000000000000000e+04,-3.308500000000000000e+04,-2.386500000000000000e+04,-1.551400000000000000e+04,-7.361000000000000000e+03
-9.654730000000000000e+05,-5.681300000000000000e+04,-4.791600000000000000e+04,-3.303300000000000000e+04,-2.260200000000000000e+04,-1.582800000000000000e+04,-7.740000000000000000e+03
-1.109769000000000000e+06,-5.704400000000000000e+04,-5.067000000000000000e+04,-3.225200000000000000e+04,-2.454500000000000000e+04,-1.635500000000000000e+04,-7.290000000000000000e+03
-9.520540000000000000e+05,-5.734700000000000000e+04,-4.983400000000000000e+04,-3.036000000000000000e+04,-2.593600000000000000e+04,-1.623900000000000000e+04,-7.950000000000000000e+03
-1.022521000000000000e+06,-5.493200000000000000e+04,-4.994700000000000000e+04,-3.211300000000000000e+04,-2.437200000000000000e+04,-1.625900000000000000e+04,-7.484000000000000000e+03
