1.315500000000000000e+03,1.350500000000000000e+03,1.385500000000000000e+03,1.569500000000000000e+03,1.597500000000000000e+03,1.614000000000000000e+03,1.632000000000000000e+03,1.657000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.313500000000000000e+03,1.350500000000000000e+03,1.388500000000000000e+03,1.567500000000000000e+03,1.595500000000000000e+03,1.613000000000000000e+03,1.631000000000000000e+03,1.658000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.313500000000000000e+03,1.350500000000000000e+03,1.386500000000000000e+03,1.570500000000000000e+03,1.596500000000000000e+03,1.612000000000000000e+03,1.630000000000000000e+03,1.660000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.314500000000000000e+03,1.350500000000000000e+03,1.387500000000000000e+03,1.567500000000000000e+03,1.599500000000000000e+03,1.611000000000000000e+03,1.632000000000000000e+03,1.658000000000000000e+03,1.702500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.316500000000000000e+03,1.348500000000000000e+03,1.388500000000000000e+03,1.570500000000000000e+03,1.596500000000000000e+03,1.613000000000000000e+03,1.631000000000000000e+03,1.657000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.312500000000000000e+03,1.351500000000000000e+03,1.389500000000000000e+03,1.568500000000000000e+03,1.597500000000000000e+03,1.613000000000000000e+03,1.633000000000000000e+03,1.658000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.314500000000000000e+03,1.348500000000000000e+03,1.387500000000000000e+03,1.568500000000000000e+03,1.596500000000000000e+03,1.612000000000000000e+03,1.631000000000000000e+03,1.658000000000000000e+03,1.702500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.316500000000000000e+03,1.350500000000000000e+03,1.389500000000000000e+03,1.571500000000000000e+03,1.599500000000000000e+03,1.612000000000000000e+03,1.632000000000000000e+03,1.660000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.313500000000000000e+03,1.349500000000000000e+03,1.387500000000000000e+03,1.568500000000000000e+03,1.596500000000000000e+03,1.612000000000000000e+03,1.631000000000000000e+03,1.659000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.317500000000000000e+03,1.350500000000000000e+03,1.391500000000000000e+03,1.571500000000000000e+03,1.596500000000000000e+03,1.615000000000000000e+03,1.631000000000000000e+03,1.658000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.315500000000000000e+03,1.348500000000000000e+03,1.385500000000000000e+03,1.567500000000000000e+03,1.597500000000000000e+03,1.613000000000000000e+03,1.629000000000000000e+03,1.656000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.313500000000000000e+03,1.350500000000000000e+03,1.387500000000000000e+03,1.571500000000000000e+03,1.595500000000000000e+03,1.612000000000000000e+03,1.631000000000000000e+03,1.659000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.312500000000000000e+03,1.351500000000000000e+03,1.389500000000000000e+03,1.568500000000000000e+03,1.597500000000000000e+03,1.614000000000000000e+03,1.630000000000000000e+03,1.659000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.009250000000000000e+03
1.314500000000000000e+03,1.351500000000000000e+03,1.389500000000000000e+03,1.569500000000000000e+03,1.596500000000000000e+03,1.613000000000000000e+03,1.630000000000000000e+03,1.657000000000000000e+03,1.702500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.315500000000000000e+03,1.349500000000000000e+03,1.387500000000000000e+03,1.569500000000000000e+03,1.595500000000000000e+03,1.613000000000000000e+03,1.632000000000000000e+03,1.657000000000000000e+03,1.702500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.315500000000000000e+03,1.350500000000000000e+03,1.389500000000000000e+03,1.569500000000000000e+03,1.596500000000000000e+03,1.613000000000000000e+03,1.631000000000000000e+03,1.658000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.312500000000000000e+03,1.350500000000000000e+03,1.387500000000000000e+03,1.570500000000000000e+03,1.596500000000000000e+03,1.612000000000000000e+03,1.630000000000000000e+03,1.659000000000000000e+03,1.703500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
1.310500000000000000e+03,1.350500000000000000e+03,1.388500000000000000e+03,1.569500000000000000e+03,1.599500000000000000e+03,1.613000000000000000e+03,1.631000000000000000e+03,1.659000000000000000e+03,1.702500000000000000e+03,1.797250000000000000e+03,1.833250000000000000e+03,2.007250000000000000e+03,2.010250000000000000e+03
