-7.965000000000000000e+02,-6.025000000000000000e+02,-2.585000000000000000e+02,1.950000000000000000e+01,6.890000000000000000e+02,8.527500000000000000e+02,1.124750000000000000e+03,1.158500000000000000e+03,1.356500000000000000e+03,1.404750000000000000e+03,1.706500000000000000e+03,1.905875000000000000e+03
-8.095000000000000000e+02,-3.025000000000000000e+02,-1.975000000000000000e+02,-2.150000000000000000e+01,6.620000000000000000e+02,8.447500000000000000e+02,1.163750000000000000e+03,1.217500000000000000e+03,1.324500000000000000e+03,1.395750000000000000e+03,1.695500000000000000e+03,1.905875000000000000e+03
-8.705000000000000000e+02,-4.585000000000000000e+02,-1.855000000000000000e+02,1.285000000000000000e+02,6.770000000000000000e+02,8.577500000000000000e+02,1.146750000000000000e+03,1.174500000000000000e+03,1.337500000000000000e+03,1.387750000000000000e+03,1.708500000000000000e+03,1.905875000000000000e+03
-9.445000000000000000e+02,-5.385000000000000000e+02,-2.115000000000000000e+02,5.750000000000000000e+01,6.900000000000000000e+02,8.737500000000000000e+02,1.122750000000000000e+03,1.189500000000000000e+03,1.337500000000000000e+03,1.378750000000000000e+03,1.709500000000000000e+03,1.905875000000000000e+03
-8.695000000000000000e+02,-4.095000000000000000e+02,-2.475000000000000000e+02,1.435000000000000000e+02,6.560000000000000000e+02,8.527500000000000000e+02,1.135750000000000000e+03,1.190500000000000000e+03,1.331500000000000000e+03,1.374750000000000000e+03,1.697500000000000000e+03,1.905875000000000000e+03
-9.095000000000000000e+02,-4.955000000000000000e+02,-1.265000000000000000e+02,9.250000000000000000e+01,6.560000000000000000e+02,8.507500000000000000e+02,1.166750000000000000e+03,1.194500000000000000e+03,1.334500000000000000e+03,1.374750000000000000e+03,1.739500000000000000e+03,1.905875000000000000e+03
-7.735000000000000000e+02,-4.115000000000000000e+02,-3.345000000000000000e+02,1.245000000000000000e+02,6.740000000000000000e+02,8.507500000000000000e+02,1.141750000000000000e+03,1.230500000000000000e+03,1.356500000000000000e+03,1.391750000000000000e+03,1.711500000000000000e+03,1.905875000000000000e+03
-7.775000000000000000e+02,-3.095000000000000000e+02,-2.905000000000000000e+02,1.225000000000000000e+02,6.610000000000000000e+02,8.667500000000000000e+02,1.131750000000000000e+03,1.159500000000000000e+03,1.315500000000000000e+03,1.394750000000000000e+03,1.679500000000000000e+03,1.905875000000000000e+03
-8.805000000000000000e+02,-5.055000000000000000e+02,-3.255000000000000000e+02,9.550000000000000000e+01,6.970000000000000000e+02,8.687500000000000000e+02,1.149750000000000000e+03,1.207500000000000000e+03,1.280500000000000000e+03,1.383750000000000000e+03,1.692500000000000000e+03,1.905875000000000000e+03
-7.245000000000000000e+02,-5.415000000000000000e+02,-1.955000000000000000e+02,-4.650000000000000000e+01,7.000000000000000000e+02,8.597500000000000000e+02,1.148750000000000000e+03,1.209500000000000000e+03,1.369500000000000000e+03,1.398750000000000000e+03,1.714500000000000000e+03,1.905875000000000000e+03
-7.265000000000000000e+02,-4.615000000000000000e+02,-2.155000000000000000e+02,1.045000000000000000e+02,6.680000000000000000e+02,8.307500000000000000e+02,1.136750000000000000e+03,1.172500000000000000e+03,1.329500000000000000e+03,1.387750000000000000e+03,1.719500000000000000e+03,1.905875000000000000e+03
-8.125000000000000000e+02,-3.205000000000000000e+02,-2.265000000000000000e+02,5.150000000000000000e+01,6.710000000000000000e+02,8.587500000000000000e+02,1.109750000000000000e+03,1.222500000000000000e+03,1.340500000000000000e+03,1.404750000000000000e+03,1.706500000000000000e+03,1.905875000000000000e+03
-7.525000000000000000e+02,-3.245000000000000000e+02,-1.575000000000000000e+02,-3.850000000000000000e+01,6.990000000000000000e+02,8.767500000000000000e+02,1.154750000000000000e+03,1.167500000000000000e+03,1.350500000000000000e+03,1.373750000000000000e+03,1.707500000000000000e+03,1.905875000000000000e+03
-1.048500000000000000e+03,-4.715000000000000000e+02,-1.755000000000000000e+02,1.165000000000000000e+02,6.920000000000000000e+02,8.647500000000000000e+02,1.117750000000000000e+03,1.206500000000000000e+03,1.325500000000000000e+03,1.346750000000000000e+03,1.689500000000000000e+03,1.905875000000000000e+03
-8.505000000000000000e+02,-5.975000000000000000e+02,-2.225000000000000000e+02,-1.500000000000000000e+00,6.700000000000000000e+02,8.677500000000000000e+02,1.127750000000000000e+03,1.136500000000000000e+03,1.311500000000000000e+03,1.372750000000000000e+03,1.695500000000000000e+03,1.905875000000000000e+03
-8.305000000000000000e+02,-4.415000000000000000e+02,-2.155000000000000000e+02,5.950000000000000000e+01,6.780000000000000000e+02,8.357500000000000000e+02,1.116750000000000000e+03,1.141500000000000000e+03,1.343500000000000000e+03,1.386750000000000000e+03,1.683500000000000000e+03,1.905875000000000000e+03
-9.095000000000000000e+02,-5.175000000000000000e+02,-1.695000000000000000e+02,1.885000000000000000e+02,6.670000000000000000e+02,8.467500000000000000e+02,1.130750000000000000e+03,1.169500000000000000e+03,1.368500000000000000e+03,1.396750000000000000e+03,1.699500000000000000e+03,1.905875000000000000e+03
-8.855000000000000000e+02,-4.695000000000000000e+02,-1.515000000000000000e+02,4.450000000000000000e+01,6.790000000000000000e+02,8.387500000000000000e+02,1.132750000000000000e+03,1.173500000000000000e+03,1.322500000000000000e+03,1.386750000000000000e+03,1.695500000000000000e+03,1.905875000000000000e+03
