9.355000000000000000e+02,9.905000000000000000e+02,1.110500000000000000e+03,1.310500000000000000e+03,1.370500000000000000e+03,1.645500000000000000e+03,1.695500000000000000e+03
9.255000000000000000e+02,9.805000000000000000e+02,1.130500000000000000e+03,1.290500000000000000e+03,1.415500000000000000e+03,1.630500000000000000e+03,1.690500000000000000e+03
9.205000000000000000e+02,9.955000000000000000e+02,1.100500000000000000e+03,1.340500000000000000e+03,1.380500000000000000e+03,1.615500000000000000e+03,1.680500000000000000e+03
9.355000000000000000e+02,1.000500000000000000e+03,1.110500000000000000e+03,1.340500000000000000e+03,1.450500000000000000e+03,1.655500000000000000e+03,1.680500000000000000e+03
9.205000000000000000e+02,9.905000000000000000e+02,1.115500000000000000e+03,1.310500000000000000e+03,1.385500000000000000e+03,1.615500000000000000e+03,1.670500000000000000e+03
9.555000000000000000e+02,9.705000000000000000e+02,1.140500000000000000e+03,1.300500000000000000e+03,1.495500000000000000e+03,1.620500000000000000e+03,1.655500000000000000e+03
9.655000000000000000e+02,9.805000000000000000e+02,1.145500000000000000e+03,1.295500000000000000e+03,1.490500000000000000e+03,1.605500000000000000e+03,1.665500000000000000e+03
9.105000000000000000e+02,1.000500000000000000e+03,1.130500000000000000e+03,1.310500000000000000e+03,1.465500000000000000e+03,1.625500000000000000e+03,1.680500000000000000e+03
9.105000000000000000e+02,1.000500000000000000e+03,1.115500000000000000e+03,1.295500000000000000e+03,1.450500000000000000e+03,1.605500000000000000e+03,1.700500000000000000e+03
9.655000000000000000e+02,1.015500000000000000e+03,1.130500000000000000e+03,1.300500000000000000e+03,1.320500000000000000e+03,1.640500000000000000e+03,1.705500000000000000e+03
9.255000000000000000e+02,9.855000000000000000e+02,1.130500000000000000e+03,1.330500000000000000e+03,1.420500000000000000e+03,1.645500000000000000e+03,1.665500000000000000e+03
9.205000000000000000e+02,9.805000000000000000e+02,1.135500000000000000e+03,1.330500000000000000e+03,1.415500000000000000e+03,1.620500000000000000e+03,1.665500000000000000e+03
9.205000000000000000e+02,9.755000000000000000e+02,1.090500000000000000e+03,1.300500000000000000e+03,1.385500000000000000e+03,1.650500000000000000e+03,1.700500000000000000e+03
9.105000000000000000e+02,1.000500000000000000e+03,1.145500000000000000e+03,1.320500000000000000e+03,1.360500000000000000e+03,1.625500000000000000e+03,1.705500000000000000e+03
9.105000000000000000e+02,1.005500000000000000e+03,1.130500000000000000e+03,1.310500000000000000e+03,1.480500000000000000e+03,1.615500000000000000e+03,1.700500000000000000e+03
9.355000000000000000e+02,1.000500000000000000e+03,1.110500000000000000e+03,1.275500000000000000e+03,1.420500000000000000e+03,1.635500000000000000e+03,1.680500000000000000e+03
9.255000000000000000e+02,9.755000000000000000e+02,1.125500000000000000e+03,1.310500000000000000e+03,1.390500000000000000e+03,1.625500000000000000e+03,1.680500000000000000e+03
9.205000000000000000e+02,9.905000000000000000e+02,1.140500000000000000e+03,1.340500000000000000e+03,1.425500000000000000e+03,1.635500000000000000e+03,1.695500000000000000e+03
9.355000000000000000e+02,9.755000000000000000e+02,1.110500000000000000e+03,1.295500000000000000e+03,1.355500000000000000e+03,1.650500000000000000e+03,1.690500000000000000e+03
9.305000000000000000e+02,1.000500000000000000e+03,1.135500000000000000e+03,1.305500000000000000e+03,1.420500000000000000e+03,1.615500000000000000e+03,1.685500000000000000e+03
