-3.562500000000000000e+03,-2.815000000000000000e+03,-2.021500000000000000e+03,-1.573500000000000000e+03,-9.480000000000000000e+02,-1.935000000000000000e+02,6.305000000000000000e+02,1.212250000000000000e+03,1.964250000000000000e+03
-3.458500000000000000e+03,-2.714000000000000000e+03,-2.097500000000000000e+03,-1.560500000000000000e+03,-9.800000000000000000e+02,-1.845000000000000000e+02,6.005000000000000000e+02,1.218250000000000000e+03,1.964250000000000000e+03
-3.488500000000000000e+03,-2.838000000000000000e+03,-2.045500000000000000e+03,-1.521500000000000000e+03,-1.008000000000000000e+03,-3.750000000000000000e+01,5.705000000000000000e+02,1.214250000000000000e+03,1.964250000000000000e+03
-3.389500000000000000e+03,-2.784000000000000000e+03,-2.064500000000000000e+03,-1.427500000000000000e+03,-9.120000000000000000e+02,-2.725000000000000000e+02,6.115000000000000000e+02,1.231250000000000000e+03,1.964250000000000000e+03
-3.607500000000000000e+03,-2.768000000000000000e+03,-2.046500000000000000e+03,-1.615500000000000000e+03,-9.420000000000000000e+02,-3.315000000000000000e+02,6.195000000000000000e+02,1.210250000000000000e+03,1.964250000000000000e+03
-3.560500000000000000e+03,-2.797000000000000000e+03,-2.101500000000000000e+03,-1.700500000000000000e+03,-8.880000000000000000e+02,-2.755000000000000000e+02,5.635000000000000000e+02,1.177250000000000000e+03,1.964250000000000000e+03
-3.404500000000000000e+03,-2.721000000000000000e+03,-2.013500000000000000e+03,-1.535500000000000000e+03,-9.620000000000000000e+02,-1.935000000000000000e+02,5.925000000000000000e+02,1.183250000000000000e+03,1.963250000000000000e+03
-3.448500000000000000e+03,-2.794000000000000000e+03,-2.010500000000000000e+03,-1.433500000000000000e+03,-9.750000000000000000e+02,-2.615000000000000000e+02,6.165000000000000000e+02,1.179250000000000000e+03,1.964250000000000000e+03
-3.551500000000000000e+03,-2.734000000000000000e+03,-2.047500000000000000e+03,-1.702500000000000000e+03,-9.220000000000000000e+02,-2.345000000000000000e+02,6.075000000000000000e+02,1.215250000000000000e+03,1.964250000000000000e+03
-3.573500000000000000e+03,-2.796000000000000000e+03,-2.028500000000000000e+03,-1.579500000000000000e+03,-9.150000000000000000e+02,-2.045000000000000000e+02,6.505000000000000000e+02,1.223250000000000000e+03,1.964250000000000000e+03
-3.362500000000000000e+03,-2.853000000000000000e+03,-2.060500000000000000e+03,-1.469500000000000000e+03,-9.540000000000000000e+02,-2.715000000000000000e+02,6.315000000000000000e+02,1.210250000000000000e+03,1.964250000000000000e+03
-3.403500000000000000e+03,-2.789000000000000000e+03,-1.977500000000000000e+03,-1.586500000000000000e+03,-9.470000000000000000e+02,-3.555000000000000000e+02,6.225000000000000000e+02,1.238250000000000000e+03,1.964250000000000000e+03
-3.580500000000000000e+03,-2.772000000000000000e+03,-2.071500000000000000e+03,-1.649500000000000000e+03,-8.400000000000000000e+02,-1.195000000000000000e+02,6.495000000000000000e+02,1.198250000000000000e+03,1.964250000000000000e+03
-3.496500000000000000e+03,-2.772000000000000000e+03,-2.022500000000000000e+03,-1.606500000000000000e+03,-9.740000000000000000e+02,-1.335000000000000000e+02,5.815000000000000000e+02,1.260250000000000000e+03,1.964250000000000000e+03
-3.509500000000000000e+03,-2.756000000000000000e+03,-2.084500000000000000e+03,-1.525500000000000000e+03,-8.980000000000000000e+02,-2.265000000000000000e+02,6.465000000000000000e+02,1.215250000000000000e+03,1.964250000000000000e+03
-3.419500000000000000e+03,-2.747000000000000000e+03,-2.011500000000000000e+03,-1.541500000000000000e+03,-9.630000000000000000e+02,-2.405000000000000000e+02,6.325000000000000000e+02,1.198250000000000000e+03,1.964250000000000000e+03
-3.465500000000000000e+03,-2.734000000000000000e+03,-1.989500000000000000e+03,-1.625500000000000000e+03,-1.023000000000000000e+03,-2.115000000000000000e+02,6.275000000000000000e+02,1.228250000000000000e+03,1.964250000000000000e+03
-3.564500000000000000e+03,-2.824000000000000000e+03,-2.045500000000000000e+03,-1.535500000000000000e+03,-9.440000000000000000e+02,-3.650000000000000000e+01,6.095000000000000000e+02,1.269250000000000000e+03,1.964250000000000000e+03
-3.515500000000000000e+03,-2.770000000000000000e+03,-2.076500000000000000e+03,-1.673500000000000000e+03,-8.870000000000000000e+02,-1.555000000000000000e+02,5.645000000000000000e+02,1.212250000000000000e+03,1.964250000000000000e+03
-3.555500000000000000e+03,-2.753000000000000000e+03,-2.023500000000000000e+03,-1.488500000000000000e+03,-9.930000000000000000e+02,-2.285000000000000000e+02,5.985000000000000000e+02,1.223250000000000000e+03,1.964250000000000000e+03
-3.510500000000000000e+03,-2.730000000000000000e+03,-2.064500000000000000e+03,-1.590500000000000000e+03,-9.350000000000000000e+02,-2.825000000000000000e+02,6.565000000000000000e+02,1.255250000000000000e+03,1.964250000000000000e+03
-3.550500000000000000e+03,-2.751000000000000000e+03,-2.009500000000000000e+03,-1.619500000000000000e+03,-9.430000000000000000e+02,-1.865000000000000000e+02,6.225000000000000000e+02,1.256250000000000000e+03,1.964250000000000000e+03
-3.531500000000000000e+03,-2.765000000000000000e+03,-2.041500000000000000e+03,-1.708500000000000000e+03,-8.370000000000000000e+02,-2.055000000000000000e+02,6.065000000000000000e+02,1.213250000000000000e+03,1.964250000000000000e+03
-3.483500000000000000e+03,-2.808000000000000000e+03,-2.061500000000000000e+03,-1.419500000000000000e+03,-9.270000000000000000e+02,-1.555000000000000000e+02,5.995000000000000000e+02,1.160250000000000000e+03,1.964250000000000000e+03
-3.560500000000000000e+03,-2.788000000000000000e+03,-2.018500000000000000e+03,-1.654500000000000000e+03,-8.630000000000000000e+02,-2.785000000000000000e+02,5.855000000000000000e+02,1.213250000000000000e+03,1.964250000000000000e+03
-3.347500000000000000e+03,-2.770000000000000000e+03,-2.006500000000000000e+03,-1.651500000000000000e+03,-9.270000000000000000e+02,-4.205000000000000000e+02,6.175000000000000000e+02,1.205250000000000000e+03,1.964250000000000000e+03
-3.467500000000000000e+03,-2.788000000000000000e+03,-2.007500000000000000e+03,-1.705500000000000000e+03,-9.060000000000000000e+02,-3.735000000000000000e+02,6.745000000000000000e+02,1.178250000000000000e+03,1.964250000000000000e+03
-3.354500000000000000e+03,-2.765000000000000000e+03,-2.051500000000000000e+03,-1.588500000000000000e+03,-1.009000000000000000e+03,-3.015000000000000000e+02,6.405000000000000000e+02,1.212250000000000000e+03,1.964250000000000000e+03
-3.664500000000000000e+03,-2.724000000000000000e+03,-2.060500000000000000e+03,-1.515500000000000000e+03,-9.660000000000000000e+02,-2.045000000000000000e+02,5.915000000000000000e+02,1.223250000000000000e+03,1.964250000000000000e+03
-3.466500000000000000e+03,-2.726000000000000000e+03,-2.104500000000000000e+03,-1.538500000000000000e+03,-9.380000000000000000e+02,-2.905000000000000000e+02,6.415000000000000000e+02,1.210250000000000000e+03,1.964250000000000000e+03
-3.473500000000000000e+03,-2.781000000000000000e+03,-2.138500000000000000e+03,-1.529500000000000000e+03,-9.910000000000000000e+02,-2.975000000000000000e+02,5.535000000000000000e+02,1.223250000000000000e+03,1.964250000000000000e+03
-3.525500000000000000e+03,-2.701000000000000000e+03,-2.056500000000000000e+03,-1.654500000000000000e+03,-9.520000000000000000e+02,-2.125000000000000000e+02,5.865000000000000000e+02,1.235250000000000000e+03,1.964250000000000000e+03
-3.502500000000000000e+03,-2.725000000000000000e+03,-1.974500000000000000e+03,-1.710500000000000000e+03,-8.720000000000000000e+02,-2.995000000000000000e+02,5.955000000000000000e+02,1.219250000000000000e+03,1.964250000000000000e+03
-3.493500000000000000e+03,-2.767000000000000000e+03,-2.032500000000000000e+03,-1.532500000000000000e+03,-1.063000000000000000e+03,-2.475000000000000000e+02,6.465000000000000000e+02,1.252250000000000000e+03,1.964250000000000000e+03
-3.528500000000000000e+03,-2.768000000000000000e+03,-1.961500000000000000e+03,-1.656500000000000000e+03,-1.032000000000000000e+03,-1.995000000000000000e+02,6.535000000000000000e+02,1.200250000000000000e+03,1.964250000000000000e+03
-3.522500000000000000e+03,-2.737000000000000000e+03,-2.072500000000000000e+03,-1.575500000000000000e+03,-9.790000000000000000e+02,-2.895000000000000000e+02,6.265000000000000000e+02,1.238250000000000000e+03,1.964250000000000000e+03
-3.566500000000000000e+03,-2.816000000000000000e+03,-2.055500000000000000e+03,-1.531500000000000000e+03,-9.710000000000000000e+02,-3.125000000000000000e+02,6.355000000000000000e+02,1.189250000000000000e+03,1.964250000000000000e+03
-3.523500000000000000e+03,-2.789000000000000000e+03,-2.021500000000000000e+03,-1.545500000000000000e+03,-1.012000000000000000e+03,-1.735000000000000000e+02,7.045000000000000000e+02,1.242250000000000000e+03,1.964250000000000000e+03
-3.442500000000000000e+03,-2.795000000000000000e+03,-2.139500000000000000e+03,-1.573500000000000000e+03,-9.090000000000000000e+02,-2.365000000000000000e+02,6.965000000000000000e+02,1.208250000000000000e+03,1.964250000000000000e+03
-3.560500000000000000e+03,-2.807000000000000000e+03,-2.020500000000000000e+03,-1.451500000000000000e+03,-9.090000000000000000e+02,-2.165000000000000000e+02,6.495000000000000000e+02,1.230250000000000000e+03,1.964250000000000000e+03
-3.554500000000000000e+03,-2.751000000000000000e+03,-2.060500000000000000e+03,-1.530500000000000000e+03,-9.000000000000000000e+02,-1.795000000000000000e+02,6.925000000000000000e+02,1.206250000000000000e+03,1.964250000000000000e+03
-3.658500000000000000e+03,-2.842000000000000000e+03,-2.042500000000000000e+03,-1.612500000000000000e+03,-1.041000000000000000e+03,-1.545000000000000000e+02,6.285000000000000000e+02,1.205250000000000000e+03,1.964250000000000000e+03
-3.603500000000000000e+03,-2.788000000000000000e+03,-2.060500000000000000e+03,-1.550500000000000000e+03,-1.071000000000000000e+03,-3.075000000000000000e+02,5.975000000000000000e+02,1.197250000000000000e+03,1.964250000000000000e+03
-3.560500000000000000e+03,-2.736000000000000000e+03,-2.067500000000000000e+03,-1.609500000000000000e+03,-9.810000000000000000e+02,-3.325000000000000000e+02,6.435000000000000000e+02,1.193250000000000000e+03,1.964250000000000000e+03
