-4.854500000000000000e+03,-3.005500000000000000e+03,-6.150000000000000000e+01,3.877500000000000000e+02,8.372500000000000000e+02,1.542500000000000000e+03
-4.949500000000000000e+03,-3.221500000000000000e+03,1.500000000000000000e+00,3.717500000000000000e+02,9.102500000000000000e+02,1.554500000000000000e+03
-5.121500000000000000e+03,-3.216500000000000000e+03,1.555000000000000000e+02,3.737500000000000000e+02,8.472500000000000000e+02,1.466500000000000000e+03
-5.165500000000000000e+03,-3.218500000000000000e+03,-2.850000000000000000e+01,3.837500000000000000e+02,8.212500000000000000e+02,1.531500000000000000e+03
-4.810500000000000000e+03,-3.065500000000000000e+03,-2.350000000000000000e+01,3.587500000000000000e+02,7.762500000000000000e+02,1.643500000000000000e+03
-4.994500000000000000e+03,-2.999500000000000000e+03,1.875000000000000000e+02,4.067500000000000000e+02,6.882500000000000000e+02,1.555500000000000000e+03
-4.843500000000000000e+03,-3.074500000000000000e+03,2.485000000000000000e+02,3.557500000000000000e+02,7.762500000000000000e+02,1.503500000000000000e+03
-5.074500000000000000e+03,-3.017500000000000000e+03,3.245000000000000000e+02,4.027500000000000000e+02,8.712500000000000000e+02,1.591500000000000000e+03
-5.197500000000000000e+03,-3.324500000000000000e+03,2.305000000000000000e+02,3.917500000000000000e+02,7.382500000000000000e+02,1.523500000000000000e+03
-5.141500000000000000e+03,-3.128500000000000000e+03,2.295000000000000000e+02,3.247500000000000000e+02,7.682500000000000000e+02,1.516500000000000000e+03
-4.961500000000000000e+03,-3.238500000000000000e+03,8.350000000000000000e+01,4.267500000000000000e+02,8.442500000000000000e+02,1.533500000000000000e+03
-4.709500000000000000e+03,-3.176500000000000000e+03,-4.905000000000000000e+02,3.697500000000000000e+02,7.762500000000000000e+02,1.513500000000000000e+03
-4.851500000000000000e+03,-3.107500000000000000e+03,-3.865000000000000000e+02,3.617500000000000000e+02,8.442500000000000000e+02,1.620500000000000000e+03
-4.872500000000000000e+03,-3.221500000000000000e+03,-1.535000000000000000e+02,2.997500000000000000e+02,8.702500000000000000e+02,1.573500000000000000e+03
-5.142500000000000000e+03,-3.243500000000000000e+03,2.885000000000000000e+02,3.667500000000000000e+02,8.482500000000000000e+02,1.451500000000000000e+03
-5.252500000000000000e+03,-3.064500000000000000e+03,1.945000000000000000e+02,3.827500000000000000e+02,8.312500000000000000e+02,1.522500000000000000e+03
-5.159500000000000000e+03,-3.203500000000000000e+03,2.965000000000000000e+02,3.367500000000000000e+02,7.962500000000000000e+02,1.512500000000000000e+03
-4.848500000000000000e+03,-3.035500000000000000e+03,-3.205000000000000000e+02,4.087500000000000000e+02,8.362500000000000000e+02,1.519500000000000000e+03
-5.258500000000000000e+03,-3.060500000000000000e+03,1.745000000000000000e+02,3.237500000000000000e+02,6.952500000000000000e+02,1.574500000000000000e+03
-5.075500000000000000e+03,-3.048500000000000000e+03,1.825000000000000000e+02,3.427500000000000000e+02,8.142500000000000000e+02,1.591500000000000000e+03
-4.993500000000000000e+03,-2.974500000000000000e+03,1.550000000000000000e+01,2.797500000000000000e+02,6.842500000000000000e+02,1.587500000000000000e+03
-4.637500000000000000e+03,-3.203500000000000000e+03,1.395000000000000000e+02,3.277500000000000000e+02,7.512500000000000000e+02,1.491500000000000000e+03
-4.874500000000000000e+03,-2.904500000000000000e+03,2.965000000000000000e+02,4.777500000000000000e+02,8.792500000000000000e+02,1.571500000000000000e+03
-4.734500000000000000e+03,-3.060500000000000000e+03,-8.050000000000000000e+01,3.027500000000000000e+02,7.832500000000000000e+02,1.511500000000000000e+03
-5.193500000000000000e+03,-2.986500000000000000e+03,1.975000000000000000e+02,2.327500000000000000e+02,9.012500000000000000e+02,1.524500000000000000e+03
-5.046500000000000000e+03,-3.031500000000000000e+03,3.665000000000000000e+02,4.107500000000000000e+02,8.002500000000000000e+02,1.537500000000000000e+03
-5.034500000000000000e+03,-3.075500000000000000e+03,-1.650000000000000000e+01,3.077500000000000000e+02,7.922500000000000000e+02,1.527500000000000000e+03
-5.045500000000000000e+03,-3.217500000000000000e+03,-9.350000000000000000e+01,4.137500000000000000e+02,8.222500000000000000e+02,1.466500000000000000e+03
-5.045500000000000000e+03,-3.099500000000000000e+03,2.725000000000000000e+02,4.137500000000000000e+02,8.182500000000000000e+02,1.543500000000000000e+03
-5.042500000000000000e+03,-3.323500000000000000e+03,-4.365000000000000000e+02,3.557500000000000000e+02,7.432500000000000000e+02,1.580500000000000000e+03
-4.920500000000000000e+03,-3.207500000000000000e+03,2.125000000000000000e+02,4.337500000000000000e+02,8.952500000000000000e+02,1.597500000000000000e+03
-5.097500000000000000e+03,-3.139500000000000000e+03,5.750000000000000000e+01,4.227500000000000000e+02,8.072500000000000000e+02,1.604500000000000000e+03
-4.916500000000000000e+03,-3.306500000000000000e+03,2.895000000000000000e+02,3.447500000000000000e+02,8.422500000000000000e+02,1.588500000000000000e+03
-4.779500000000000000e+03,-3.247500000000000000e+03,1.085000000000000000e+02,3.467500000000000000e+02,7.592500000000000000e+02,1.567500000000000000e+03
-5.006500000000000000e+03,-3.211500000000000000e+03,2.955000000000000000e+02,3.617500000000000000e+02,8.682500000000000000e+02,1.571500000000000000e+03
-5.207500000000000000e+03,-3.111500000000000000e+03,9.050000000000000000e+01,3.117500000000000000e+02,8.222500000000000000e+02,1.605500000000000000e+03
-4.696500000000000000e+03,-3.167500000000000000e+03,3.915000000000000000e+02,4.467500000000000000e+02,8.822500000000000000e+02,1.589500000000000000e+03
-5.218500000000000000e+03,-3.195500000000000000e+03,1.335000000000000000e+02,3.957500000000000000e+02,7.772500000000000000e+02,1.571500000000000000e+03
-5.316500000000000000e+03,-3.133500000000000000e+03,3.845000000000000000e+02,4.017500000000000000e+02,8.542500000000000000e+02,1.461500000000000000e+03
-5.011500000000000000e+03,-3.057500000000000000e+03,6.250000000000000000e+01,3.077500000000000000e+02,8.752500000000000000e+02,1.488500000000000000e+03
-4.998500000000000000e+03,-3.175500000000000000e+03,2.385000000000000000e+02,3.487500000000000000e+02,8.032500000000000000e+02,1.569500000000000000e+03
-5.143500000000000000e+03,-2.958500000000000000e+03,-4.225000000000000000e+02,4.337500000000000000e+02,7.522500000000000000e+02,1.552500000000000000e+03
-5.155500000000000000e+03,-3.341500000000000000e+03,1.905000000000000000e+02,3.047500000000000000e+02,7.652500000000000000e+02,1.560500000000000000e+03
-4.742500000000000000e+03,-2.989500000000000000e+03,9.650000000000000000e+01,3.747500000000000000e+02,8.992500000000000000e+02,1.476500000000000000e+03
