-6.032500000000000000e+03,-4.770500000000000000e+03,-3.578500000000000000e+03,-3.071500000000000000e+03,-1.726000000000000000e+03,-4.480000000000000000e+02,7.990000000000000000e+02,1.849125000000000000e+03
-5.833500000000000000e+03,-4.681500000000000000e+03,-3.668500000000000000e+03,-2.958500000000000000e+03,-1.718000000000000000e+03,-3.740000000000000000e+02,8.130000000000000000e+02,1.849125000000000000e+03
-5.883500000000000000e+03,-4.595500000000000000e+03,-3.525500000000000000e+03,-2.899500000000000000e+03,-1.676000000000000000e+03,-3.830000000000000000e+02,8.290000000000000000e+02,1.849125000000000000e+03
-6.096500000000000000e+03,-4.861500000000000000e+03,-3.564500000000000000e+03,-3.156500000000000000e+03,-1.694000000000000000e+03,-3.370000000000000000e+02,7.860000000000000000e+02,1.849125000000000000e+03
-6.078500000000000000e+03,-4.832500000000000000e+03,-3.574500000000000000e+03,-3.045500000000000000e+03,-1.525000000000000000e+03,-3.900000000000000000e+02,8.520000000000000000e+02,1.849125000000000000e+03
-5.864500000000000000e+03,-4.781500000000000000e+03,-3.572500000000000000e+03,-2.976500000000000000e+03,-1.627000000000000000e+03,-4.050000000000000000e+02,8.030000000000000000e+02,1.849125000000000000e+03
-6.143500000000000000e+03,-4.723500000000000000e+03,-3.575500000000000000e+03,-3.084500000000000000e+03,-1.673000000000000000e+03,-5.070000000000000000e+02,8.130000000000000000e+02,1.849125000000000000e+03
-6.044500000000000000e+03,-4.713500000000000000e+03,-3.558500000000000000e+03,-3.008500000000000000e+03,-1.674000000000000000e+03,-4.270000000000000000e+02,7.820000000000000000e+02,1.849125000000000000e+03
-6.126500000000000000e+03,-4.705500000000000000e+03,-3.495500000000000000e+03,-3.104500000000000000e+03,-1.664000000000000000e+03,-3.570000000000000000e+02,7.960000000000000000e+02,1.849125000000000000e+03
-6.147500000000000000e+03,-4.817500000000000000e+03,-3.509500000000000000e+03,-3.014500000000000000e+03,-1.704000000000000000e+03,-4.690000000000000000e+02,7.580000000000000000e+02,1.849125000000000000e+03
-6.113500000000000000e+03,-4.648500000000000000e+03,-3.640500000000000000e+03,-3.083500000000000000e+03,-1.595000000000000000e+03,-4.070000000000000000e+02,7.930000000000000000e+02,1.849125000000000000e+03
-5.927500000000000000e+03,-4.686500000000000000e+03,-3.615500000000000000e+03,-3.100500000000000000e+03,-1.595000000000000000e+03,-3.550000000000000000e+02,8.910000000000000000e+02,1.849125000000000000e+03
-5.914500000000000000e+03,-4.692500000000000000e+03,-3.556500000000000000e+03,-3.023500000000000000e+03,-1.659000000000000000e+03,-4.160000000000000000e+02,7.880000000000000000e+02,1.849125000000000000e+03
-6.013500000000000000e+03,-4.651500000000000000e+03,-3.538500000000000000e+03,-3.013500000000000000e+03,-1.700000000000000000e+03,-3.800000000000000000e+02,8.280000000000000000e+02,1.849125000000000000e+03
-6.011500000000000000e+03,-4.708500000000000000e+03,-3.588500000000000000e+03,-3.036500000000000000e+03,-1.614000000000000000e+03,-3.100000000000000000e+02,7.870000000000000000e+02,1.849125000000000000e+03
-5.879500000000000000e+03,-4.803500000000000000e+03,-3.616500000000000000e+03,-3.051500000000000000e+03,-1.643000000000000000e+03,-3.940000000000000000e+02,9.210000000000000000e+02,1.849125000000000000e+03
-5.983500000000000000e+03,-4.751500000000000000e+03,-3.567500000000000000e+03,-3.203500000000000000e+03,-1.636000000000000000e+03,-3.840000000000000000e+02,7.730000000000000000e+02,1.849125000000000000e+03
-5.981500000000000000e+03,-4.748500000000000000e+03,-3.562500000000000000e+03,-2.998500000000000000e+03,-1.682000000000000000e+03,-3.910000000000000000e+02,9.400000000000000000e+02,1.849125000000000000e+03
-6.008500000000000000e+03,-4.679500000000000000e+03,-3.648500000000000000e+03,-3.036500000000000000e+03,-1.745000000000000000e+03,-3.350000000000000000e+02,7.520000000000000000e+02,1.849125000000000000e+03
-6.077500000000000000e+03,-4.817500000000000000e+03,-3.560500000000000000e+03,-3.041500000000000000e+03,-1.673000000000000000e+03,-3.640000000000000000e+02,7.030000000000000000e+02,1.849125000000000000e+03
-5.869500000000000000e+03,-4.678500000000000000e+03,-3.652500000000000000e+03,-3.012500000000000000e+03,-1.686000000000000000e+03,-3.280000000000000000e+02,8.250000000000000000e+02,1.849125000000000000e+03
-6.058500000000000000e+03,-4.773500000000000000e+03,-3.564500000000000000e+03,-3.191500000000000000e+03,-1.685000000000000000e+03,-3.340000000000000000e+02,8.990000000000000000e+02,1.849125000000000000e+03
-6.011500000000000000e+03,-4.836500000000000000e+03,-3.592500000000000000e+03,-2.969500000000000000e+03,-1.703000000000000000e+03,-3.630000000000000000e+02,8.190000000000000000e+02,1.849125000000000000e+03
-6.043500000000000000e+03,-4.623500000000000000e+03,-3.616500000000000000e+03,-3.068500000000000000e+03,-1.672000000000000000e+03,-3.820000000000000000e+02,8.840000000000000000e+02,1.849125000000000000e+03
-6.006500000000000000e+03,-4.609500000000000000e+03,-3.543500000000000000e+03,-3.019500000000000000e+03,-1.654000000000000000e+03,-3.380000000000000000e+02,8.390000000000000000e+02,1.849125000000000000e+03
-5.972500000000000000e+03,-4.826500000000000000e+03,-3.516500000000000000e+03,-3.047500000000000000e+03,-1.656000000000000000e+03,-3.550000000000000000e+02,7.600000000000000000e+02,1.849125000000000000e+03
-5.917500000000000000e+03,-4.848500000000000000e+03,-3.555500000000000000e+03,-3.101500000000000000e+03,-1.622000000000000000e+03,-2.640000000000000000e+02,7.780000000000000000e+02,1.849125000000000000e+03
-5.896500000000000000e+03,-4.726500000000000000e+03,-3.588500000000000000e+03,-3.027500000000000000e+03,-1.642000000000000000e+03,-4.610000000000000000e+02,7.850000000000000000e+02,1.849125000000000000e+03
-5.830500000000000000e+03,-4.738500000000000000e+03,-3.489500000000000000e+03,-2.996500000000000000e+03,-1.757000000000000000e+03,-3.950000000000000000e+02,8.040000000000000000e+02,1.849125000000000000e+03
-6.062500000000000000e+03,-4.730500000000000000e+03,-3.545500000000000000e+03,-2.926500000000000000e+03,-1.663000000000000000e+03,-4.220000000000000000e+02,8.010000000000000000e+02,1.849125000000000000e+03
-5.849500000000000000e+03,-4.964500000000000000e+03,-3.589500000000000000e+03,-3.083500000000000000e+03,-1.617000000000000000e+03,-5.210000000000000000e+02,7.330000000000000000e+02,1.849125000000000000e+03
-5.908500000000000000e+03,-4.843500000000000000e+03,-3.562500000000000000e+03,-2.975500000000000000e+03,-1.667000000000000000e+03,-2.540000000000000000e+02,8.120000000000000000e+02,1.849125000000000000e+03
-5.939500000000000000e+03,-4.759500000000000000e+03,-3.604500000000000000e+03,-3.108500000000000000e+03,-1.616000000000000000e+03,-4.520000000000000000e+02,8.940000000000000000e+02,1.849125000000000000e+03
-5.984500000000000000e+03,-4.665500000000000000e+03,-3.618500000000000000e+03,-3.094500000000000000e+03,-1.682000000000000000e+03,-5.450000000000000000e+02,9.140000000000000000e+02,1.849125000000000000e+03
