7.180000000000000000e+02,7.852500000000000000e+02,9.895000000000000000e+02,1.106250000000000000e+03,1.161250000000000000e+03,1.297500000000000000e+03,1.528750000000000000e+03,1.852000000000000000e+03,1.857250000000000000e+03
7.260000000000000000e+02,7.972500000000000000e+02,9.975000000000000000e+02,1.112250000000000000e+03,1.198250000000000000e+03,1.334500000000000000e+03,1.476750000000000000e+03,1.777000000000000000e+03,1.857250000000000000e+03
7.190000000000000000e+02,7.842500000000000000e+02,9.155000000000000000e+02,1.094250000000000000e+03,1.180250000000000000e+03,1.342500000000000000e+03,1.524750000000000000e+03,1.824000000000000000e+03,1.857250000000000000e+03
7.420000000000000000e+02,8.462500000000000000e+02,9.195000000000000000e+02,1.099250000000000000e+03,1.209250000000000000e+03,1.324500000000000000e+03,1.500750000000000000e+03,1.777000000000000000e+03,1.857250000000000000e+03
7.110000000000000000e+02,7.912500000000000000e+02,9.645000000000000000e+02,1.090250000000000000e+03,1.197250000000000000e+03,1.346500000000000000e+03,1.504750000000000000e+03,1.817000000000000000e+03,1.857250000000000000e+03
7.310000000000000000e+02,7.872500000000000000e+02,9.885000000000000000e+02,1.114250000000000000e+03,1.196250000000000000e+03,1.334500000000000000e+03,1.501750000000000000e+03,1.794000000000000000e+03,1.857250000000000000e+03
7.500000000000000000e+02,7.762500000000000000e+02,1.008500000000000000e+03,1.095250000000000000e+03,1.173250000000000000e+03,1.360500000000000000e+03,1.551750000000000000e+03,1.773000000000000000e+03,1.857250000000000000e+03
7.320000000000000000e+02,8.122500000000000000e+02,9.355000000000000000e+02,1.094250000000000000e+03,1.152250000000000000e+03,1.345500000000000000e+03,1.503750000000000000e+03,1.852000000000000000e+03,1.857250000000000000e+03
7.470000000000000000e+02,8.082500000000000000e+02,9.695000000000000000e+02,1.096250000000000000e+03,1.175250000000000000e+03,1.318500000000000000e+03,1.527750000000000000e+03,1.818000000000000000e+03,1.857250000000000000e+03
7.130000000000000000e+02,7.762500000000000000e+02,9.635000000000000000e+02,1.129250000000000000e+03,1.148250000000000000e+03,1.317500000000000000e+03,1.511750000000000000e+03,1.823000000000000000e+03,1.857250000000000000e+03
7.130000000000000000e+02,8.212500000000000000e+02,9.505000000000000000e+02,1.064250000000000000e+03,1.158250000000000000e+03,1.328500000000000000e+03,1.505750000000000000e+03,1.796000000000000000e+03,1.857250000000000000e+03
7.010000000000000000e+02,7.722500000000000000e+02,9.925000000000000000e+02,1.104250000000000000e+03,1.204250000000000000e+03,1.375500000000000000e+03,1.526750000000000000e+03,1.777000000000000000e+03,1.857250000000000000e+03
