-1.470300000000000000e+04,-1.103400000000000000e+04,-7.311000000000000000e+03,-5.481000000000000000e+03,4.500000000000000000e+01,6.090000000000000000e+02,1.467000000000000000e+03
-1.358800000000000000e+04,-1.087700000000000000e+04,-6.541000000000000000e+03,-5.069000000000000000e+03,1.280000000000000000e+02,7.550000000000000000e+02,1.492000000000000000e+03
-1.417800000000000000e+04,-1.086800000000000000e+04,-6.141000000000000000e+03,-5.633000000000000000e+03,9.900000000000000000e+01,5.400000000000000000e+02,1.443000000000000000e+03
-1.420800000000000000e+04,-1.098700000000000000e+04,-6.629000000000000000e+03,-5.437000000000000000e+03,-2.570000000000000000e+02,4.380000000000000000e+02,1.672000000000000000e+03
-1.437100000000000000e+04,-1.058600000000000000e+04,-6.825000000000000000e+03,-5.412000000000000000e+03,-7.100000000000000000e+01,6.790000000000000000e+02,1.594000000000000000e+03
-1.409200000000000000e+04,-1.028500000000000000e+04,-7.170000000000000000e+03,-5.690000000000000000e+03,-7.200000000000000000e+01,3.910000000000000000e+02,1.514000000000000000e+03
-1.447200000000000000e+04,-1.111800000000000000e+04,-6.891000000000000000e+03,-5.520000000000000000e+03,-7.400000000000000000e+01,7.860000000000000000e+02,1.511000000000000000e+03
-1.362300000000000000e+04,-1.184300000000000000e+04,-6.831000000000000000e+03,-5.037000000000000000e+03,1.510000000000000000e+02,4.110000000000000000e+02,1.341000000000000000e+03
-1.407200000000000000e+04,-1.156700000000000000e+04,-7.286000000000000000e+03,-5.646000000000000000e+03,2.860000000000000000e+02,6.180000000000000000e+02,1.514000000000000000e+03
-1.430500000000000000e+04,-1.108100000000000000e+04,-7.127000000000000000e+03,-5.652000000000000000e+03,-7.000000000000000000e+00,6.540000000000000000e+02,1.416000000000000000e+03
-1.419600000000000000e+04,-1.065800000000000000e+04,-6.281000000000000000e+03,-5.663000000000000000e+03,-1.930000000000000000e+02,6.190000000000000000e+02,1.577000000000000000e+03
-1.468700000000000000e+04,-9.923000000000000000e+03,-6.811000000000000000e+03,-5.265000000000000000e+03,-3.410000000000000000e+02,5.880000000000000000e+02,1.443000000000000000e+03
-1.444600000000000000e+04,-1.136200000000000000e+04,-6.316000000000000000e+03,-5.398000000000000000e+03,-2.500000000000000000e+01,3.640000000000000000e+02,1.661000000000000000e+03
-1.386700000000000000e+04,-1.026800000000000000e+04,-6.827000000000000000e+03,-5.702000000000000000e+03,-9.500000000000000000e+01,7.150000000000000000e+02,1.622000000000000000e+03
-1.485700000000000000e+04,-1.075600000000000000e+04,-6.297000000000000000e+03,-5.308000000000000000e+03,8.000000000000000000e+01,9.000000000000000000e+02,1.552000000000000000e+03
-1.350900000000000000e+04,-1.040400000000000000e+04,-6.586000000000000000e+03,-5.796000000000000000e+03,6.800000000000000000e+01,5.250000000000000000e+02,1.567000000000000000e+03
-1.427800000000000000e+04,-1.133100000000000000e+04,-6.467000000000000000e+03,-5.775000000000000000e+03,-3.600000000000000000e+02,5.210000000000000000e+02,1.588000000000000000e+03
-1.434700000000000000e+04,-1.057600000000000000e+04,-6.590000000000000000e+03,-5.885000000000000000e+03,-3.850000000000000000e+02,7.480000000000000000e+02,1.507000000000000000e+03
-1.433500000000000000e+04,-1.067300000000000000e+04,-7.055000000000000000e+03,-5.585000000000000000e+03,-1.250000000000000000e+02,8.390000000000000000e+02,1.440000000000000000e+03
-1.443400000000000000e+04,-9.967000000000000000e+03,-6.988000000000000000e+03,-5.718000000000000000e+03,-3.000000000000000000e+00,9.150000000000000000e+02,1.495000000000000000e+03
-1.418800000000000000e+04,-1.079800000000000000e+04,-6.115000000000000000e+03,-5.230000000000000000e+03,6.800000000000000000e+01,5.400000000000000000e+02,1.492000000000000000e+03
-1.353600000000000000e+04,-1.081500000000000000e+04,-6.919000000000000000e+03,-5.975000000000000000e+03,-9.000000000000000000e+01,4.610000000000000000e+02,1.425000000000000000e+03
-1.437000000000000000e+04,-1.095400000000000000e+04,-6.438000000000000000e+03,-5.638000000000000000e+03,-2.090000000000000000e+02,7.600000000000000000e+02,1.577000000000000000e+03
-1.471600000000000000e+04,-1.081900000000000000e+04,-7.127000000000000000e+03,-5.717000000000000000e+03,4.400000000000000000e+01,7.340000000000000000e+02,1.484000000000000000e+03
-1.315200000000000000e+04,-1.033000000000000000e+04,-6.411000000000000000e+03,-5.616000000000000000e+03,-1.150000000000000000e+02,4.340000000000000000e+02,1.429000000000000000e+03
