-1.680900000000000000e+04,-1.476350000000000000e+04,-1.239400000000000000e+04,-1.004600000000000000e+04,-7.619500000000000000e+03,-5.005000000000000000e+03,-2.549000000000000000e+03
-1.687300000000000000e+04,-1.538350000000000000e+04,-1.215900000000000000e+04,-9.692000000000000000e+03,-7.396500000000000000e+03,-4.793000000000000000e+03,-2.413000000000000000e+03
-1.646500000000000000e+04,-1.430350000000000000e+04,-1.279900000000000000e+04,-1.021600000000000000e+04,-7.364500000000000000e+03,-4.754000000000000000e+03,-2.594000000000000000e+03
-1.655200000000000000e+04,-1.503150000000000000e+04,-1.322100000000000000e+04,-9.163000000000000000e+03,-7.561500000000000000e+03,-4.766000000000000000e+03,-2.552000000000000000e+03
-1.706100000000000000e+04,-1.422850000000000000e+04,-1.245400000000000000e+04,-9.722000000000000000e+03,-7.485500000000000000e+03,-5.080000000000000000e+03,-2.790000000000000000e+03
-1.641900000000000000e+04,-1.477550000000000000e+04,-1.270600000000000000e+04,-9.562000000000000000e+03,-7.264500000000000000e+03,-4.831000000000000000e+03,-2.597000000000000000e+03
-1.719300000000000000e+04,-1.497250000000000000e+04,-1.302200000000000000e+04,-9.886000000000000000e+03,-7.604500000000000000e+03,-4.891000000000000000e+03,-2.526000000000000000e+03
-1.635900000000000000e+04,-1.485350000000000000e+04,-1.212300000000000000e+04,-9.515000000000000000e+03,-7.476500000000000000e+03,-4.825000000000000000e+03,-2.635000000000000000e+03
-1.707300000000000000e+04,-1.556650000000000000e+04,-1.248200000000000000e+04,-9.506000000000000000e+03,-7.745500000000000000e+03,-4.939000000000000000e+03,-2.481000000000000000e+03
-1.700100000000000000e+04,-1.613850000000000000e+04,-1.264100000000000000e+04,-9.822000000000000000e+03,-7.483500000000000000e+03,-5.056000000000000000e+03,-2.584000000000000000e+03
-1.654100000000000000e+04,-1.559750000000000000e+04,-1.293800000000000000e+04,-1.056200000000000000e+04,-7.518500000000000000e+03,-5.071000000000000000e+03,-2.887000000000000000e+03
-1.693700000000000000e+04,-1.547750000000000000e+04,-1.264500000000000000e+04,-1.017600000000000000e+04,-7.594500000000000000e+03,-4.845000000000000000e+03,-2.619000000000000000e+03
-1.670500000000000000e+04,-1.468150000000000000e+04,-1.285200000000000000e+04,-9.623000000000000000e+03,-7.494500000000000000e+03,-5.104000000000000000e+03,-2.422000000000000000e+03
-1.652800000000000000e+04,-1.556050000000000000e+04,-1.289100000000000000e+04,-9.718000000000000000e+03,-7.474500000000000000e+03,-4.901000000000000000e+03,-2.310000000000000000e+03
-1.622300000000000000e+04,-1.467650000000000000e+04,-1.282700000000000000e+04,-9.504000000000000000e+03,-7.338500000000000000e+03,-4.835000000000000000e+03,-2.716000000000000000e+03
-1.768100000000000000e+04,-1.436150000000000000e+04,-1.308100000000000000e+04,-9.639000000000000000e+03,-7.386500000000000000e+03,-4.933000000000000000e+03,-2.769000000000000000e+03
-1.717000000000000000e+04,-1.432450000000000000e+04,-1.217800000000000000e+04,-9.854000000000000000e+03,-7.472500000000000000e+03,-4.593000000000000000e+03,-2.661000000000000000e+03
-1.655100000000000000e+04,-1.518150000000000000e+04,-1.209500000000000000e+04,-1.006500000000000000e+04,-7.497500000000000000e+03,-5.046000000000000000e+03,-2.587000000000000000e+03
-1.655800000000000000e+04,-1.470950000000000000e+04,-1.242500000000000000e+04,-1.011100000000000000e+04,-7.579500000000000000e+03,-5.073000000000000000e+03,-2.635000000000000000e+03
-1.635700000000000000e+04,-1.502850000000000000e+04,-1.297800000000000000e+04,-9.947000000000000000e+03,-7.372500000000000000e+03,-4.893000000000000000e+03,-2.468000000000000000e+03
-1.681800000000000000e+04,-1.454550000000000000e+04,-1.279700000000000000e+04,-9.646000000000000000e+03,-7.685500000000000000e+03,-4.769000000000000000e+03,-2.721000000000000000e+03
-1.693600000000000000e+04,-1.444250000000000000e+04,-1.281600000000000000e+04,-1.000500000000000000e+04,-7.454500000000000000e+03,-5.154000000000000000e+03,-2.609000000000000000e+03
-1.702100000000000000e+04,-1.478750000000000000e+04,-1.337800000000000000e+04,-1.014200000000000000e+04,-7.241500000000000000e+03,-4.981000000000000000e+03,-2.515000000000000000e+03
-1.669500000000000000e+04,-1.567650000000000000e+04,-1.249400000000000000e+04,-9.414000000000000000e+03,-7.634500000000000000e+03,-4.809000000000000000e+03,-2.453000000000000000e+03
-1.652100000000000000e+04,-1.569750000000000000e+04,-1.234500000000000000e+04,-9.928000000000000000e+03,-7.457500000000000000e+03,-5.062000000000000000e+03,-2.409000000000000000e+03
-1.711900000000000000e+04,-1.453350000000000000e+04,-1.228300000000000000e+04,-9.566000000000000000e+03,-7.626500000000000000e+03,-4.904000000000000000e+03,-2.597000000000000000e+03
-1.694200000000000000e+04,-1.518050000000000000e+04,-1.259100000000000000e+04,-1.016600000000000000e+04,-7.827500000000000000e+03,-4.980000000000000000e+03,-2.489000000000000000e+03
-1.623800000000000000e+04,-1.491450000000000000e+04,-1.333800000000000000e+04,-9.276000000000000000e+03,-7.575500000000000000e+03,-5.164000000000000000e+03,-2.448000000000000000e+03
-1.726700000000000000e+04,-1.420850000000000000e+04,-1.312400000000000000e+04,-9.972000000000000000e+03,-7.463500000000000000e+03,-4.906000000000000000e+03,-2.535000000000000000e+03
