4.805000000000000000e+02,7.512500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
3.645000000000000000e+02,7.002500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
3.115000000000000000e+02,7.872500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.445000000000000000e+02,7.672500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.095000000000000000e+02,7.862500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.865000000000000000e+02,7.992500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.355000000000000000e+02,8.132500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
7.505000000000000000e+02,7.902500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.075000000000000000e+02,7.832500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.045000000000000000e+02,7.762500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.435000000000000000e+02,7.742500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.575000000000000000e+02,7.902500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.105000000000000000e+02,7.922500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
3.765000000000000000e+02,8.292500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.345000000000000000e+02,8.012500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.755000000000000000e+02,8.212500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.755000000000000000e+02,7.492500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.085000000000000000e+02,7.702500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.535000000000000000e+02,7.912500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.195000000000000000e+02,7.422500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.405000000000000000e+02,7.372500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.675000000000000000e+02,8.012500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.955000000000000000e+02,7.632500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.925000000000000000e+02,7.582500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.685000000000000000e+02,8.422500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.235000000000000000e+02,7.442500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.815000000000000000e+02,8.092500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
7.075000000000000000e+02,7.922500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.985000000000000000e+02,7.912500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.205000000000000000e+02,7.882500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.535000000000000000e+02,7.472500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.975000000000000000e+02,7.812500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.195000000000000000e+02,7.642500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.505000000000000000e+02,8.362500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.815000000000000000e+02,7.402500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.985000000000000000e+02,7.642500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
3.955000000000000000e+02,7.732500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.595000000000000000e+02,8.082500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.355000000000000000e+02,7.852500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.325000000000000000e+02,7.882500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.055000000000000000e+02,7.552500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
3.775000000000000000e+02,7.692500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.655000000000000000e+02,7.932500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.405000000000000000e+02,7.652500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.605000000000000000e+02,8.062500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.035000000000000000e+02,7.842500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.395000000000000000e+02,8.272500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.095000000000000000e+02,7.692500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.735000000000000000e+02,7.822500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.385000000000000000e+02,7.872500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.985000000000000000e+02,8.082500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.505000000000000000e+02,7.882500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.185000000000000000e+02,7.842500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.915000000000000000e+02,7.452500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.965000000000000000e+02,7.782500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.375000000000000000e+02,7.532500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
5.585000000000000000e+02,7.662500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
6.305000000000000000e+02,7.572500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
3.475000000000000000e+02,8.042500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.375000000000000000e+02,7.102500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
3.775000000000000000e+02,7.712500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
4.535000000000000000e+02,7.402500000000000000e+02,1.044875000000000000e+03,1.253875000000000000e+03,1.938875000000000000e+03
