-4.467694000000000000e+06,-1.990498000000000000e+06,-9.378470000000000000e+05,-6.998600000000000000e+04,-6.181000000000000000e+04,-5.465200000000000000e+04,-4.242900000000000000e+04,-4.122200000000000000e+04,-3.016100000000000000e+04
-4.458652000000000000e+06,-2.019642000000000000e+06,-9.662740000000000000e+05,-7.253300000000000000e+04,-5.942800000000000000e+04,-5.684700000000000000e+04,-4.412900000000000000e+04,-3.953400000000000000e+04,-3.077100000000000000e+04
-4.553420000000000000e+06,-2.036367000000000000e+06,-1.028877000000000000e+06,-6.375400000000000000e+04,-6.066200000000000000e+04,-4.403900000000000000e+04,-4.267400000000000000e+04,-3.500600000000000000e+04,-3.041900000000000000e+04
-4.457662000000000000e+06,-2.033046000000000000e+06,-1.025403000000000000e+06,-5.756300000000000000e+04,-5.277700000000000000e+04,-5.231800000000000000e+04,-4.326800000000000000e+04,-3.906800000000000000e+04,-2.952100000000000000e+04
-4.488697000000000000e+06,-1.979874000000000000e+06,-9.860180000000000000e+05,-6.479500000000000000e+04,-5.845800000000000000e+04,-5.302900000000000000e+04,-4.229000000000000000e+04,-3.410700000000000000e+04,-3.019200000000000000e+04
-4.477859000000000000e+06,-1.968533000000000000e+06,-1.035003000000000000e+06,-6.453800000000000000e+04,-6.287300000000000000e+04,-5.681800000000000000e+04,-4.348300000000000000e+04,-3.639300000000000000e+04,-2.832000000000000000e+04
-4.487083000000000000e+06,-2.015452000000000000e+06,-9.751940000000000000e+05,-6.894100000000000000e+04,-6.360000000000000000e+04,-5.291800000000000000e+04,-4.442000000000000000e+04,-3.844900000000000000e+04,-3.239800000000000000e+04
-4.524545000000000000e+06,-1.980568000000000000e+06,-1.003723000000000000e+06,-7.324800000000000000e+04,-5.829300000000000000e+04,-5.108600000000000000e+04,-4.358100000000000000e+04,-3.530800000000000000e+04,-3.043100000000000000e+04
-4.526393000000000000e+06,-2.009950000000000000e+06,-1.004406000000000000e+06,-7.282100000000000000e+04,-6.014000000000000000e+04,-5.712000000000000000e+04,-4.328800000000000000e+04,-3.862900000000000000e+04,-3.065500000000000000e+04
-4.481895000000000000e+06,-2.008520000000000000e+06,-9.730800000000000000e+05,-6.025600000000000000e+04,-5.620100000000000000e+04,-5.251300000000000000e+04,-4.088500000000000000e+04,-3.576900000000000000e+04,-3.205000000000000000e+04
