-1.337500000000000000e+02,1.537500000000000000e+02,2.152500000000000000e+02,2.750000000000000000e+02,3.180000000000000000e+02,3.552500000000000000e+02,5.627500000000000000e+02,6.585000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.575000000000000000e+01,1.327500000000000000e+02,1.982500000000000000e+02,2.710000000000000000e+02,2.910000000000000000e+02,3.352500000000000000e+02,5.427500000000000000e+02,6.585000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.527500000000000000e+02,1.907500000000000000e+02,2.152500000000000000e+02,2.780000000000000000e+02,2.940000000000000000e+02,3.262500000000000000e+02,5.387500000000000000e+02,6.595000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.007500000000000000e+02,1.617500000000000000e+02,1.672500000000000000e+02,2.800000000000000000e+02,3.100000000000000000e+02,3.562500000000000000e+02,5.077500000000000000e+02,6.595000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.237500000000000000e+02,1.467500000000000000e+02,1.702500000000000000e+02,2.720000000000000000e+02,2.730000000000000000e+02,3.492500000000000000e+02,5.197500000000000000e+02,6.585000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-9.475000000000000000e+01,1.487500000000000000e+02,2.142500000000000000e+02,2.650000000000000000e+02,2.870000000000000000e+02,3.842500000000000000e+02,5.157500000000000000e+02,6.595000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.975000000000000000e+01,1.797500000000000000e+02,2.122500000000000000e+02,2.820000000000000000e+02,3.230000000000000000e+02,3.442500000000000000e+02,5.527500000000000000e+02,6.585000000000000000e+02,7.522500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.827500000000000000e+02,1.687500000000000000e+02,1.712500000000000000e+02,2.790000000000000000e+02,2.810000000000000000e+02,3.222500000000000000e+02,5.127500000000000000e+02,6.585000000000000000e+02,7.522500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-3.577500000000000000e+02,1.637500000000000000e+02,2.192500000000000000e+02,2.790000000000000000e+02,2.910000000000000000e+02,3.382500000000000000e+02,5.297500000000000000e+02,6.595000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.297500000000000000e+02,1.667500000000000000e+02,2.002500000000000000e+02,2.930000000000000000e+02,3.040000000000000000e+02,3.232500000000000000e+02,5.297500000000000000e+02,6.595000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-8.975000000000000000e+01,1.737500000000000000e+02,1.922500000000000000e+02,2.570000000000000000e+02,2.820000000000000000e+02,3.172500000000000000e+02,5.397500000000000000e+02,6.585000000000000000e+02,7.502500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.777500000000000000e+02,1.867500000000000000e+02,1.952500000000000000e+02,2.900000000000000000e+02,2.910000000000000000e+02,3.542500000000000000e+02,5.307500000000000000e+02,6.595000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
9.025000000000000000e+01,1.757500000000000000e+02,2.172500000000000000e+02,2.890000000000000000e+02,2.970000000000000000e+02,3.412500000000000000e+02,5.287500000000000000e+02,6.585000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.957500000000000000e+02,2.047500000000000000e+02,2.232500000000000000e+02,2.920000000000000000e+02,3.130000000000000000e+02,3.592500000000000000e+02,5.197500000000000000e+02,6.595000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
5.725000000000000000e+01,1.897500000000000000e+02,2.102500000000000000e+02,2.900000000000000000e+02,3.160000000000000000e+02,3.472500000000000000e+02,5.357500000000000000e+02,6.595000000000000000e+02,7.552500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.275000000000000000e+01,1.797500000000000000e+02,1.912500000000000000e+02,2.870000000000000000e+02,2.960000000000000000e+02,3.412500000000000000e+02,5.207500000000000000e+02,6.595000000000000000e+02,7.542500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.067500000000000000e+02,1.617500000000000000e+02,1.882500000000000000e+02,2.930000000000000000e+02,3.130000000000000000e+02,3.142500000000000000e+02,5.467500000000000000e+02,6.595000000000000000e+02,7.472500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-3.047500000000000000e+02,2.057500000000000000e+02,2.252500000000000000e+02,2.600000000000000000e+02,2.990000000000000000e+02,3.492500000000000000e+02,5.067500000000000000e+02,6.595000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.267500000000000000e+02,1.707500000000000000e+02,1.872500000000000000e+02,2.760000000000000000e+02,3.050000000000000000e+02,3.252500000000000000e+02,5.447500000000000000e+02,6.585000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.037500000000000000e+02,1.697500000000000000e+02,2.052500000000000000e+02,2.800000000000000000e+02,3.030000000000000000e+02,3.632500000000000000e+02,5.217500000000000000e+02,6.585000000000000000e+02,7.532500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.847500000000000000e+02,1.877500000000000000e+02,1.902500000000000000e+02,2.810000000000000000e+02,2.990000000000000000e+02,3.192500000000000000e+02,5.217500000000000000e+02,6.585000000000000000e+02,7.572500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-4.607500000000000000e+02,1.427500000000000000e+02,1.932500000000000000e+02,2.690000000000000000e+02,2.980000000000000000e+02,3.102500000000000000e+02,5.417500000000000000e+02,6.595000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-8.275000000000000000e+01,1.857500000000000000e+02,2.152500000000000000e+02,2.740000000000000000e+02,2.900000000000000000e+02,3.262500000000000000e+02,5.347500000000000000e+02,6.585000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.057500000000000000e+02,1.427500000000000000e+02,2.282500000000000000e+02,2.850000000000000000e+02,2.910000000000000000e+02,3.402500000000000000e+02,5.627500000000000000e+02,6.595000000000000000e+02,7.552500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-3.267500000000000000e+02,1.527500000000000000e+02,1.642500000000000000e+02,2.520000000000000000e+02,3.340000000000000000e+02,3.402500000000000000e+02,5.287500000000000000e+02,6.595000000000000000e+02,7.482500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.417500000000000000e+02,1.877500000000000000e+02,2.042500000000000000e+02,2.650000000000000000e+02,2.810000000000000000e+02,3.322500000000000000e+02,5.257500000000000000e+02,6.585000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-7.575000000000000000e+01,1.587500000000000000e+02,1.732500000000000000e+02,2.500000000000000000e+02,2.810000000000000000e+02,3.662500000000000000e+02,5.177500000000000000e+02,6.585000000000000000e+02,7.522500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.127500000000000000e+02,1.907500000000000000e+02,1.972500000000000000e+02,2.630000000000000000e+02,2.900000000000000000e+02,3.262500000000000000e+02,5.097500000000000000e+02,6.595000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
2.325000000000000000e+01,1.337500000000000000e+02,2.272500000000000000e+02,2.800000000000000000e+02,3.200000000000000000e+02,3.612500000000000000e+02,5.467500000000000000e+02,6.585000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.847500000000000000e+02,1.547500000000000000e+02,2.072500000000000000e+02,2.870000000000000000e+02,2.990000000000000000e+02,3.292500000000000000e+02,5.357500000000000000e+02,6.595000000000000000e+02,7.532500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.797500000000000000e+02,1.877500000000000000e+02,2.092500000000000000e+02,2.810000000000000000e+02,2.960000000000000000e+02,3.172500000000000000e+02,5.207500000000000000e+02,6.595000000000000000e+02,7.532500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.847500000000000000e+02,1.897500000000000000e+02,2.372500000000000000e+02,2.670000000000000000e+02,3.270000000000000000e+02,3.412500000000000000e+02,5.287500000000000000e+02,6.595000000000000000e+02,7.532500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.587500000000000000e+02,1.637500000000000000e+02,1.832500000000000000e+02,2.730000000000000000e+02,2.840000000000000000e+02,3.312500000000000000e+02,5.337500000000000000e+02,6.595000000000000000e+02,7.552500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.167500000000000000e+02,1.577500000000000000e+02,2.072500000000000000e+02,2.890000000000000000e+02,3.170000000000000000e+02,3.472500000000000000e+02,5.277500000000000000e+02,6.585000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.697500000000000000e+02,1.477500000000000000e+02,1.812500000000000000e+02,2.810000000000000000e+02,3.090000000000000000e+02,3.132500000000000000e+02,5.327500000000000000e+02,6.585000000000000000e+02,7.492500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-2.707500000000000000e+02,1.627500000000000000e+02,1.852500000000000000e+02,2.820000000000000000e+02,3.080000000000000000e+02,3.142500000000000000e+02,5.137500000000000000e+02,6.595000000000000000e+02,7.512500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-1.557500000000000000e+02,1.637500000000000000e+02,1.982500000000000000e+02,2.710000000000000000e+02,2.960000000000000000e+02,3.362500000000000000e+02,5.287500000000000000e+02,6.595000000000000000e+02,7.542500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
-3.375000000000000000e+01,1.387500000000000000e+02,2.322500000000000000e+02,2.760000000000000000e+02,2.950000000000000000e+02,3.472500000000000000e+02,5.097500000000000000e+02,6.595000000000000000e+02,7.502500000000000000e+02,1.201875000000000000e+03,1.758875000000000000e+03
